Date,Strike,Expiry,OptionType,OI,Volume,SettlementPrice
2024-04-29,24150.0,2024-05-16,PE,0,0,1434.05
2024-04-29,24150.0,2024-06-27,PE,275,2,1356.05
2024-04-29,24150.0,2024-05-23,CE,75,0,19.1
2024-04-29,22350.0,2024-05-09,CE,9600,4295,409.45
2024-04-29,22350.0,2024-05-02,CE,613175,120013,346.05
2024-04-29,22350.0,2024-06-27,PE,3850,190,362.1
2024-04-29,22350.0,2024-05-09,PE,81350,24255,70.85
2024-04-29,22350.0,2024-05-23,CE,100,1,565.95
2024-04-29,21950.0,2024-05-23,PE,425,9,67.1
2024-04-29,21950.0,2024-05-30,PE,99425,7168,91.0
2024-04-29,22350.0,2024-05-23,PE,900,4,148.9
2024-04-29,22350.0,2024-05-02,PE,1956000,967425,24.6
2024-04-29,21950.0,2024-05-02,CE,33375,839,720.45
2024-04-29,21950.0,2024-06-27,CE,700,0,1121.55
2024-04-29,22350.0,2024-07-25,PE,0,0,342.95
2024-04-29,21950.0,2024-05-02,PE,881075,438993,5.75
2024-04-29,21950.0,2024-05-16,PE,5200,219,45.65
2024-04-29,21950.0,2024-05-09,PE,93375,13883,23.75
2024-04-29,21400.0,2024-05-02,CE,4575,59,1259.05
2024-04-29,21400.0,2024-05-23,CE,0,0,1359.05
2024-04-29,21400.0,2024-07-25,PE,0,0,115.75
2024-04-29,21400.0,2024-05-02,PE,1245175,448321,2.75
2024-04-29,21400.0,2024-05-09,CE,50,0,1286.0
2024-04-29,21400.0,2024-05-16,CE,0,0,1320.75
2024-04-29,21400.0,2024-05-30,PE,644925,31075,39.0
2024-04-29,20600.0,2024-05-16,PE,0,0,0.15
2024-04-29,22500.0,2024-05-09,PE,830775,154974,106.75
2024-04-29,20600.0,2024-05-09,CE,600,0,2083.25
2024-04-29,22500.0,2024-06-27,PE,967000,36728,409.0
2024-04-29,22500.0,2024-05-30,PE,3499250,185340,214.5
2024-04-29,20600.0,2024-05-23,CE,150,0,2139.7
2024-04-29,23500.0,2024-05-09,PE,3825,45,828.15
2024-04-29,23500.0,2024-05-16,PE,0,0,829.55
2024-04-29,22500.0,2024-05-23,PE,89600,4145,187.85
2024-04-29,23500.0,2024-05-16,CE,50350,3211,15.65
2024-04-29,23500.0,2024-06-27,PE,84100,753,902.1
2024-04-29,22500.0,2024-05-16,CE,107900,9591,360.8
2024-04-29,23350.0,2024-05-16,PE,0,0,703.75
2024-04-29,23350.0,2024-05-23,CE,725,0,119.5
2024-04-29,23350.0,2024-07-25,PE,0,0,801.65
2024-04-29,23350.0,2024-05-30,PE,8425,0,728.15
2024-04-29,23350.0,2024-06-27,CE,2100,64,315.4
2024-04-29,26000.0,2024-06-27,CE,473225,6487,12.2
2024-04-29,26000.0,2026-06-25,CE,0,0,2108.55
2024-04-29,26000.0,2026-06-25,PE,0,0,1678.55
2024-04-29,26000.0,2027-06-24,CE,0,0,3334.55
2024-04-29,26000.0,2025-03-27,PE,0,0,2298.95
2024-04-29,26000.0,2026-12-31,PE,0,0,1493.55
2024-04-29,26000.0,2028-12-28,CE,0,0,5131.7
2024-04-29,26000.0,2027-12-30,PE,0,0,1204.0
2024-04-29,15000.0,2026-12-31,PE,2200,0,6.1
2024-04-29,15000.0,2024-12-26,CE,2550,0,8349.3
2024-04-29,21300.0,2024-05-16,PE,28350,1255,11.75
2024-04-29,21300.0,2024-05-16,CE,0,0,1418.05
2024-04-29,21300.0,2024-05-09,CE,475,0,1385.25
2024-04-29,21300.0,2024-07-25,PE,0,0,101.3
2024-04-29,21300.0,2024-06-27,CE,750,12,1859.65
2024-04-29,21300.0,2024-05-30,CE,11000,0,1496.15
2024-04-29,22250.0,2024-05-02,CE,82050,33577,435.2
2024-04-29,23000.0,2024-05-09,PE,80150,6413,360.45
2024-04-29,23550.0,2024-05-16,CE,2575,110,14.3
2024-04-29,23550.0,2024-05-30,CE,56275,7826,46.25
2024-04-29,23000.0,2024-05-02,PE,304975,45026,335.6
2024-04-29,23000.0,2025-12-24,CE,5200,1,2964.25
2024-04-29,23000.0,2027-12-30,CE,0,0,5584.9
2024-04-29,23000.0,2024-06-27,PE,732700,18267,612.75
2024-04-29,23550.0,2024-05-23,PE,0,0,877.15
2024-04-29,23000.0,2026-06-25,CE,0,0,3660.15
2024-04-29,23000.0,2024-05-09,CE,986325,137207,53.15
2024-04-29,23000.0,2025-12-24,PE,9850,6,703.7
2024-04-29,23550.0,2024-05-02,PE,400,11,893.1
2024-04-29,23000.0,2026-12-31,CE,500,0,4344.7
2024-04-29,23000.0,2028-06-29,PE,0,0,492.75
2024-04-29,23000.0,2026-06-25,PE,150,0,667.1
2024-04-29,21300.0,2024-05-30,PE,612125,22466,32.7
2024-04-29,21300.0,2024-05-23,CE,0,0,1454.15
2024-04-29,21300.0,2024-05-02,CE,7925,31,1376.55
2024-04-29,21300.0,2024-05-02,PE,1190725,337830,2.6
2024-04-29,23000.0,2024-05-16,CE,106275,9393,102.05
2024-04-29,23150.0,2024-06-27,CE,875,3,391.1
2024-04-29,23150.0,2024-06-27,PE,50,0,650.75
2024-04-29,23150.0,2024-05-02,PE,1550,58,472.6
2024-04-29,23150.0,2024-05-30,CE,83875,6168,136.35
2024-04-29,23150.0,2024-05-30,PE,15800,198,527.05
2024-04-29,23150.0,2024-07-25,CE,0,0,583.35
2024-04-29,22500.0,2024-05-02,CE,3430525,3872440,217.85
2024-04-29,23500.0,2024-05-30,PE,287925,3891,792.55
2024-04-29,20600.0,2024-05-02,PE,659075,179989,1.95
2024-04-29,20600.0,2024-05-30,CE,8600,8,2144.0
2024-04-29,23500.0,2024-05-23,CE,42850,2401,33.0
2024-04-29,23500.0,2024-05-23,PE,50,0,836.15
2024-04-29,23500.0,2024-05-02,PE,18150,534,826.05
2024-04-29,22250.0,2024-05-16,CE,1175,19,533.65
2024-04-29,22250.0,2024-06-27,PE,4350,186,333.1
2024-04-29,22250.0,2024-05-23,PE,1375,10,139.05
2024-04-29,22250.0,2024-05-30,PE,68675,3753,145.4
2024-04-29,22250.0,2024-07-25,CE,0,0,1087.35
2024-04-29,18500.0,2024-12-26,CE,1000,0,5027.45
2024-04-29,23000.0,2024-09-26,CE,145875,573,900.15
2024-04-29,23000.0,2024-05-30,PE,1307325,30572,435.6
2024-04-29,23550.0,2024-05-23,CE,250,0,79.6
2024-04-29,23000.0,2027-06-24,CE,0,0,4952.3
2024-04-29,23550.0,2024-05-09,CE,16850,4151,2.6
2024-04-29,23000.0,2024-06-27,CE,1406275,17950,464.5
2024-04-29,23400.0,2024-05-30,CE,676825,30539,71.5
2024-04-29,23400.0,2024-06-27,CE,36250,963,296.3
2024-04-29,20650.0,2024-05-16,CE,0,0,2061.4
2024-04-29,20650.0,2024-06-27,PE,950,0,17.95
2024-04-29,20650.0,2024-05-02,PE,44675,27823,1.95
2024-04-29,20650.0,2024-05-09,PE,100,0,0.0
2024-04-29,24250.0,2024-05-30,PE,1875,1,1486.35
2024-04-29,20550.0,2024-05-16,CE,0,0,2161.0
2024-04-29,24250.0,2024-06-27,CE,32625,280,88.3
2024-04-29,20550.0,2024-05-02,PE,120650,42371,1.95
2024-04-29,20550.0,2024-05-30,CE,525,4,2222.45
2024-04-29,24250.0,2024-05-16,CE,425,4,4.7
2024-04-29,20550.0,2024-05-09,CE,3725,140,2133.15
2024-04-29,24250.0,2024-07-25,CE,0,0,222.15
2024-04-29,20550.0,2024-06-27,CE,0,0,2348.9
2024-04-29,20550.0,2024-05-23,CE,0,0,2189.3
2024-04-29,24250.0,2024-05-23,CE,2150,121,7.2
2024-04-29,20550.0,2024-05-02,CE,550,175,2113.3
