Date,Strike,Expiry,OptionType,OI,Volume,SettlementPrice
2024-02-13,16000.0,2028-12-28,CE,0,0,10246.6
2024-02-13,16000.0,2024-06-27,PE,37950,0,0.05
2024-02-13,16000.0,2025-06-26,PE,100,0,2.45
2024-02-13,16000.0,2024-03-28,CE,41100,1,5872.9
2024-02-13,22100.0,2024-03-14,CE,0,0,208.85
2024-02-13,22100.0,2024-02-29,CE,789100,19608,137.2
2024-02-13,22100.0,2024-03-07,PE,200,2,422.5
2024-02-13,22100.0,2024-02-15,PE,243200,11186,358.15
2024-02-13,19800.0,2024-02-15,CE,1400,2,1950.55
2024-02-13,22550.0,2024-04-25,CE,50,0,274.05
2024-02-13,22800.0,2024-02-29,PE,6300,14,980.0
2024-02-13,22550.0,2024-02-29,CE,102450,6889,37.05
2024-02-13,22550.0,2024-02-22,CE,86250,7286,9.6
2024-02-13,22800.0,2024-03-14,CE,200,0,47.35
2024-02-13,22550.0,2024-03-07,CE,200,7,74.25
2024-02-13,21450.0,2024-03-07,CE,0,0,504.1
2024-02-13,20500.0,2024-03-14,CE,0,0,1367.45
2024-02-13,20500.0,2024-03-07,CE,0,0,1335.65
2024-02-13,20500.0,2024-03-28,PE,1167600,8114,74.95
2024-02-13,21450.0,2024-02-22,CE,16500,624,412.95
2024-02-13,21450.0,2024-03-28,PE,11200,295,249.7
2024-02-13,21450.0,2024-04-25,PE,400,0,240.85
2024-02-13,21450.0,2024-02-29,PE,105350,7730,127.9
2024-02-13,22900.0,2024-02-15,PE,400,0,1148.3
2024-02-13,22900.0,2024-03-28,PE,4900,0,1050.25
2024-02-13,22900.0,2024-03-07,CE,3100,2,19.65
2024-02-13,21400.0,2024-02-29,CE,199150,2912,537.15
2024-02-13,21400.0,2024-02-22,CE,24150,2124,452.7
2024-02-13,21400.0,2024-04-25,PE,3350,53,307.3
2024-02-13,21400.0,2024-03-28,PE,97200,2315,233.6
2024-02-13,21400.0,2024-02-29,PE,900500,29201,115.05
2024-02-13,21400.0,2024-02-15,CE,293750,62976,373.65
2024-02-13,21400.0,2024-04-25,CE,100,1,851.55
2024-02-13,21400.0,2024-03-14,CE,0,0,591.65
2024-02-13,21400.0,2024-02-15,PE,3415050,1533473,20.65
2024-02-13,21400.0,2024-03-28,CE,41450,70,786.1
2024-02-13,21400.0,2024-03-07,CE,50,0,540.05
2024-02-13,21400.0,2024-03-07,PE,1650,90,151.65
2024-02-13,22550.0,2024-02-22,PE,100,0,775.85
2024-02-13,22550.0,2024-03-14,CE,150,1,84.95
2024-02-13,22550.0,2024-03-28,CE,29600,89,193.35
2024-02-13,22800.0,2024-04-25,CE,3000,18,268.55
2024-02-13,22800.0,2024-03-14,PE,0,0,977.95
2024-02-13,22550.0,2024-03-28,PE,3100,2,771.9
2024-02-13,22800.0,2024-03-07,PE,0,0,986.75
2024-02-13,21350.0,2024-04-25,CE,0,0,886.05
2024-02-13,21350.0,2024-02-22,CE,9850,212,494.4
2024-02-13,21350.0,2024-02-15,PE,955500,837018,15.95
2024-02-13,21350.0,2024-03-28,PE,21350,115,220.55
2024-02-13,20500.0,2024-02-15,CE,30300,90,1255.35
2024-02-13,21450.0,2024-03-28,CE,4600,12,651.25
2024-02-13,22050.0,2024-03-14,CE,0,0,228.15
2024-02-13,22050.0,2024-02-15,CE,1952500,986336,16.1
2024-02-13,22050.0,2024-04-25,CE,900,12,473.65
2024-02-13,20300.0,2024-02-15,CE,3050,0,1450.75
2024-02-13,20300.0,2024-03-07,PE,1400,32,2.2
2024-02-13,20300.0,2024-02-15,PE,907650,121843,0.8
2024-02-13,20300.0,2024-02-29,CE,18250,16,1530.05
2024-02-13,20300.0,2024-03-07,CE,0,0,1531.65
2024-02-13,18000.0,2027-12-30,CE,0,0,7945.9
2024-02-13,18000.0,2024-09-26,PE,0,0,6.05
2024-02-13,21200.0,2024-03-07,PE,350,10,106.9
2024-02-13,21200.0,2024-02-29,CE,125700,459,695.5
2024-02-13,21200.0,2024-04-25,PE,50,1,170.0
2024-02-13,21200.0,2024-02-22,CE,8450,370,625.75
2024-02-13,19900.0,2024-04-25,PE,0,0,14.9
2024-02-13,19900.0,2024-04-25,CE,0,0,2121.35
2024-02-13,19900.0,2024-02-15,PE,222650,17754,0.8
2024-02-13,19900.0,2024-02-22,CE,550,5,1885.0
2024-02-13,21300.0,2024-02-22,PE,276200,40025,52.75
2024-02-13,21300.0,2024-02-15,CE,170600,15773,465.85
2024-02-13,21300.0,2024-03-07,PE,4750,122,128.75
2024-02-13,21300.0,2024-04-25,CE,0,0,921.2
2024-02-13,21300.0,2024-03-14,CE,0,0,665.35
2024-02-13,21300.0,2024-04-25,PE,1250,3,196.25
2024-02-13,21300.0,2024-02-29,CE,184600,911,613.95
2024-02-13,19750.0,2024-02-22,CE,0,0,2026.1
2024-02-13,18650.0,2024-02-29,CE,32950,0,3148.35
2024-02-13,22250.0,2024-03-14,PE,0,0,541.75
2024-02-13,22250.0,2024-02-15,CE,2691250,727697,2.65
2024-02-13,22250.0,2024-03-07,PE,0,0,528.5
2024-02-13,22250.0,2024-02-29,CE,105850,4207,91.0
2024-02-13,23000.0,2024-04-25,CE,156550,1056,218.85
2024-02-13,23000.0,2026-12-31,PE,6200,0,663.3
2024-02-13,23000.0,2028-12-28,CE,0,0,5635.95
2024-02-13,23000.0,2027-12-30,PE,0,0,541.45
2024-02-13,23000.0,2024-02-15,PE,9350,161,1253.5
2024-02-13,23000.0,2024-04-25,PE,29450,140,1090.2
2024-02-13,23550.0,2024-03-28,PE,50,0,1635.9
2024-02-13,23550.0,2024-03-07,CE,800,0,1.85
2024-02-13,23550.0,2024-02-22,CE,5300,136,1.55
2024-02-13,23000.0,2025-06-26,CE,0,0,1666.0
2024-02-13,23550.0,2024-02-15,CE,307100,6432,0.55
2024-02-13,23000.0,2024-02-29,CE,5023550,40846,12.5
2024-02-13,23000.0,2024-12-26,CE,163600,181,1180.2
2024-02-13,23000.0,2024-12-26,PE,131550,266,1215.05
2024-02-13,23000.0,2024-02-15,CE,4652400,249932,0.6
2024-02-13,23000.0,2024-02-22,PE,0,0,1218.85
2024-02-13,23000.0,2024-03-14,PE,0,0,1157.85
2024-02-13,20300.0,2024-02-29,PE,964850,14616,10.0
2024-02-13,18800.0,2024-02-29,CE,11250,1,2998.8
2024-02-13,18000.0,2027-06-24,PE,0,0,55.1
2024-02-13,18000.0,2025-12-24,CE,5650,0,5910.35
2024-02-13,25000.0,2024-09-26,PE,0,0,2421.95
2024-02-13,25000.0,2024-12-26,CE,188600,92,472.95
2024-02-13,25000.0,2028-12-28,PE,0,0,791.5
2024-02-13,25000.0,2028-06-29,CE,0,0,4026.45
2024-02-13,25000.0,2025-12-24,CE,0,0,1340.5
2024-02-13,25000.0,2027-12-30,PE,0,0,995.5
2024-02-13,25000.0,2027-12-30,CE,0,0,3498.35
2024-02-13,25000.0,2024-03-28,PE,425200,23,3054.5
2024-02-13,25000.0,2024-06-27,CE,238900,405,144.15
2024-02-13,25000.0,2027-06-24,CE,0,0,2943.8
2024-02-13,23700.0,2024-02-15,CE,1087900,21090,0.5
2024-02-13,23700.0,2024-03-28,PE,0,0,1778.7
2024-02-13,23700.0,2024-03-28,CE,28750,416,28.1
2024-02-13,23700.0,2024-04-25,CE,9600,42,86.75
2024-02-13,21500.0,2024-03-28,CE,258450,2043,722.3
2024-02-13,21500.0,2024-03-14,PE,6300,316,211.1
2024-02-13,22250.0,2024-03-28,CE,5600,142,303.0
2024-02-13,23000.0,2028-06-29,PE,0,0,488.95
2024-02-13,23000.0,2026-06-25,PE,0,0,736.3
2024-02-13,23550.0,2024-03-14,PE,0,0,1682.05
2024-02-13,18500.0,2024-12-26,CE,1000,0,4322.15
2024-02-13,23000.0,2024-09-26,CE,25350,15,709.7
2024-02-13,23000.0,2024-02-29,PE,666900,1218,1181.15
2024-02-13,23000.0,2027-06-24,CE,0,0,4014.2
2024-02-13,23000.0,2024-03-07,PE,50,0,1173.35
2024-02-13,23000.0,2024-09-26,PE,300,0,1025.0
2024-02-13,18500.0,2024-06-27,CE,2825,0,3702.85
2024-02-13,16000.0,2024-09-26,PE,0,0,0.1
2024-02-13,16000.0,2027-06-24,PE,0,0,12.7
2024-02-13,16000.0,2027-06-24,CE,0,0,9004.05
2024-02-13,16000.0,2026-06-25,CE,0,0,8111.65
2024-02-13,16000.0,2024-12-26,PE,17050,0,0.5
2024-02-13,16000.0,2028-12-28,PE,0,0,15.55
2024-02-13,16000.0,2024-09-26,CE,0,0,6398.25
2024-02-13,22450.0,2024-03-28,CE,11400,112,226.15
2024-02-13,22300.0,2024-03-07,PE,50,0,565.45
2024-02-13,19850.0,2024-03-14,PE,0,0,0.8
2024-02-13,19850.0,2024-02-29,CE,300,0,1951.9
2024-02-13,22300.0,2024-03-14,PE,0,0,576.8
2024-02-13,22300.0,2024-03-28,PE,19900,88,612.35
2024-02-13,22300.0,2024-04-25,CE,3150,41,475.0
2024-02-13,22300.0,2024-02-29,CE,626400,23112,78.9
2024-02-13,22450.0,2024-03-07,PE,0,0,682.8
2024-02-13,22450.0,2024-02-29,PE,21050,32,679.2
2024-02-13,22450.0,2024-03-14,PE,0,0,688.05
2024-02-13,19850.0,2024-02-22,CE,250,1,1926.25
2024-02-13,19850.0,2024-04-25,CE,0,0,2169.05
