Price,Close,High,Low,Open,Volume
Ticker,^INDIAVIX,^INDIAVIX,^INDIAVIX,^INDIAVIX,^INDIAVIX
Date,,,,,
2024-01-02,14.579999923706055,15.079999923706055,14.239999771118164,14.680000305175781,0
2024-01-03,14.100000381469727,14.779999732971191,14.020000457763672,14.579999923706055,0
2024-01-04,13.329999923706055,14.210000038146973,13.210000038146973,14.100000381469727,0
2024-01-05,12.630000114440918,13.470000267028809,12.489999771118164,13.329999923706055,0
2024-01-08,13.460000038146973,13.600000381469727,12.630000114440918,12.630000114440918,0
2024-01-09,13.260000228881836,13.510000228881836,12.779999732971191,13.460000038146973,0
2024-01-10,12.970000267028809,14.5600004196167,12.8100004196167,13.260000228881836,0
2024-01-11,12.770000457763672,13.1899995803833,12.630000114440918,12.970000267028809,0
2024-01-12,13.100000381469727,13.289999961853027,12.420000076293945,12.770000457763672,0
2024-01-15,13.789999961853027,13.890000343322754,11.789999961853027,13.100000381469727,0
2024-01-16,13.569999694824219,14.039999961853027,12.489999771118164,13.789999961853027,0
2024-01-17,15.079999923706055,15.229999542236328,12.720000267028809,13.569999694824219,0
2024-01-18,14.069999694824219,15.710000038146973,12.979999542236328,15.079999923706055,0
2024-01-19,13.880000114440918,14.109999656677246,13.680000305175781,14.069999694824219,0
2024-01-23,14.850000381469727,15.40999984741211,12.199999809265137,13.800000190734863,0
2024-01-24,14.380000114440918,15.649999618530273,14.029999732971191,14.850000381469727,0
2024-01-25,13.869999885559082,15.34000015258789,13.359999656677246,14.380000114440918,0
2024-01-29,15.680000305175781,15.850000381469727,13.800000190734863,13.869999885559082,0
2024-01-30,16.100000381469727,16.579999923706055,14.989999771118164,15.680000305175781,0
2024-01-31,16.049999237060547,16.530000686645508,15.800000190734863,16.100000381469727,0
2024-02-01,14.460000038146973,16.110000610351562,14.359999656677246,16.049999237060547,0
2024-02-02,14.699999809265137,15.130000114440918,14.029999732971191,14.460000038146973,0
2024-02-05,15.619999885559082,16.049999237060547,14.699999809265137,14.699999809265137,0
2024-02-06,15.789999961853027,15.979999542236328,15.09000015258789,15.619999885559082,0
2024-02-07,15.510000228881836,16.020000457763672,14.739999771118164,15.789999961853027,0
2024-02-08,15.829999923706055,16.030000686645508,15.239999771118164,15.510000228881836,0
2024-02-09,15.449999809265137,16.329999923706055,15.270000457763672,15.829999923706055,0
2024-02-12,16.059999465942383,16.540000915527344,15.449999809265137,15.449999809265137,0
2024-02-13,15.8100004196167,16.56999969482422,15.75,16.059999465942383,0
2024-02-14,15.4399995803833,16.200000762939453,15.34000015258789,15.8100004196167,0
2024-02-15,15.229999542236328,15.65999984741211,15.109999656677246,15.4399995803833,0
2024-02-16,15.220000267028809,15.550000190734863,14.899999618530273,15.229999542236328,0
2024-02-20,16.06999969482422,16.360000610351562,14.210000038146973,16.020000457763672,0
2024-02-21,15.930000305175781,16.309999465942383,15.680000305175781,16.06999969482422,0
2024-02-22,15.199999809265137,16.149999618530273,15.130000114440918,15.930000305175781,0
2024-02-23,14.970000267028809,15.4399995803833,14.84000015258789,15.199999809265137,0
2024-02-26,15.600000381469727,15.960000038146973,13.760000228881836,14.970000267028809,0
2024-02-27,15.729999542236328,16.0,15.529999732971191,15.600000381469727,0
2024-02-28,16.329999923706055,16.739999771118164,15.3100004196167,15.729999542236328,0
2024-02-29,15.569999694824219,16.549999237060547,15.369999885559082,16.329999923706055,0
2024-03-01,15.239999771118164,15.640000343322754,15.0,15.569999694824219,0
2024-03-04,14.920000076293945,15.300000190734863,14.819999694824219,14.989999771118164,0
2024-03-05,14.380000114440918,15.170000076293945,14.180000305175781,14.920000076293945,0
2024-03-06,14.300000190734863,14.710000038146973,13.90999984741211,14.380000114440918,0
2024-03-07,13.609999656677246,14.430000305175781,13.5600004196167,14.300000190734863,0
2024-03-11,14.0,14.550000190734863,13.609999656677246,13.609999656677246,0
2024-03-12,13.640000343322754,14.199999809265137,13.579999923706055,14.0,0
2024-03-13,14.430000305175781,15.010000228881836,13.529999732971191,13.640000343322754,0
2024-03-14,13.619999885559082,14.680000305175781,13.520000457763672,14.430000305175781,0
2024-03-15,13.6899995803833,14.329999923706055,13.59000015258789,13.619999885559082,0
2024-03-18,13.899999618530273,14.619999885559082,13.6899995803833,13.6899995803833,0
2024-03-19,14.109999656677246,14.449999809265137,13.880000114440918,13.899999618530273,0
2024-03-20,13.470000267028809,14.279999732971191,13.09000015258789,14.109999656677246,0
2024-03-21,12.510000228881836,13.470000267028809,12.34000015258789,13.470000267028809,0
2024-03-22,12.220000267028809,13.050000190734863,11.8100004196167,12.510000228881836,0
2024-03-26,12.819999694824219,13.100000381469727,12.09000015258789,12.220000267028809,0
2024-03-27,12.699999809265137,13.010000228881836,12.529999732971191,12.819999694824219,0
2024-03-28,12.829999923706055,13.180000305175781,12.260000228881836,12.699999809265137,0
2024-04-01,12.079999923706055,13.359999656677246,12.010000228881836,12.829999923706055,0
2024-04-02,11.649999618530273,12.3100004196167,11.600000381469727,12.079999923706055,0
2024-04-03,11.369999885559082,11.829999923706055,11.3100004196167,11.649999618530273,0
2024-04-04,11.220000267028809,11.84000015258789,10.859999656677246,11.369999885559082,0
2024-04-05,11.34000015258789,11.680000305175781,11.039999961853027,11.220000267028809,0
2024-04-08,11.609999656677246,11.739999771118164,11.130000114440918,11.34000015258789,0
2024-04-09,11.359999656677246,11.609999656677246,10.619999885559082,11.609999656677246,0
2024-04-10,11.109999656677246,11.359999656677246,10.989999771118164,11.359999656677246,0
2024-04-12,11.529999732971191,11.609999656677246,11.109999656677246,11.109999656677246,0
2024-04-15,12.470000267028809,12.739999771118164,11.3100004196167,11.529999732971191,0
2024-04-16,12.619999885559082,12.930000305175781,12.34000015258789,12.470000267028809,0
2024-04-18,13.039999961853027,13.390000343322754,12.029999732971191,12.619999885559082,0
2024-04-19,13.460000038146973,14.40999984741211,11.920000076293945,13.039999961853027,0
2024-04-22,12.699999809265137,13.460000038146973,12.609999656677246,13.460000038146973,0
2024-04-23,10.199999809265137,12.699999809265137,9.859999656677246,12.699999809265137,0
2024-04-24,10.279999732971191,11.130000114440918,9.949999809265137,10.199999809265137,0
2024-04-25,10.729999542236328,11.460000038146973,10.260000228881836,10.279999732971191,0
2024-04-26,10.930000305175781,11.319999694824219,10.59000015258789,10.729999542236328,0
2024-04-29,12.239999771118164,12.489999771118164,10.930000305175781,10.930000305175781,0
2024-04-30,12.869999885559082,13.210000038146973,12.239999771118164,12.239999771118164,0
2024-05-02,13.449999809265137,13.949999809265137,12.869999885559082,12.869999885559082,0
2024-05-03,14.619999885559082,15.3100004196167,13.449999809265137,13.449999809265137,0
2024-05-06,16.600000381469727,16.959999084472656,14.619999885559082,14.619999885559082,0
2024-05-07,17.010000228881836,17.639999389648438,16.600000381469727,16.600000381469727,0
2024-05-08,17.079999923706055,18.31999969482422,16.459999084472656,17.010000228881836,0
2024-05-09,18.200000762939453,19.170000076293945,17.079999923706055,17.079999923706055,0
2024-05-10,18.469999313354492,19.010000228881836,18.0,18.200000762939453,0
2024-05-13,20.600000381469727,21.489999771118164,18.469999313354492,18.469999313354492,0
2024-05-14,20.200000762939453,21.8799991607666,20.110000610351562,20.600000381469727,0
2024-05-15,20.270000457763672,20.65999984741211,19.8700008392334,20.200000762939453,0
2024-05-16,20.0,21.110000610351562,18.969999313354492,20.270000457763672,0
2024-05-17,19.799999237060547,20.3700008392334,18.979999542236328,20.0,0
2024-05-21,21.809999465942383,22.299999237060547,20.530000686645508,20.530000686645508,0
2024-05-22,21.469999313354492,22.290000915527344,18.18000030517578,21.809999465942383,0
2024-05-23,21.3799991607666,24.219999313354492,18.84000015258789,21.469999313354492,0
2024-05-24,21.709999084472656,21.899999618530273,20.59000015258789,21.3799991607666,0
2024-05-27,23.190000534057617,26.200000762939453,18.43000030517578,21.709999084472656,0
2024-05-28,24.200000762939453,24.479999542236328,22.030000686645508,23.190000534057617,0
2024-05-29,24.18000030517578,24.770000457763672,23.549999237060547,24.200000762939453,0
2024-05-30,24.18000030517578,24.520000457763672,22.75,24.18000030517578,0
2024-05-31,24.600000381469727,24.809999465942383,22.600000381469727,24.18000030517578,0
