Date,Strike,Expiry,OptionType,OI,Volume,SettlementPrice
2024-03-19,22050.0,2024-04-10,PE,350,7,341.25
2024-03-19,22050.0,2024-04-04,CE,172450,5070,208.35
2024-03-19,22050.0,2024-04-04,PE,162600,5032,287.25
2024-03-19,21100.0,2024-04-10,CE,0,0,836.35
2024-03-19,21100.0,2024-03-28,PE,485100,35260,16.8
2024-03-19,21100.0,2024-03-21,CE,2200,122,725.2
2024-03-19,21100.0,2024-04-25,PE,220900,3534,91.2
2024-03-19,21100.0,2024-04-04,PE,48000,1327,32.65
2024-03-19,21100.0,2024-05-30,CE,0,0,1123.1
2024-03-19,21100.0,2024-04-10,PE,50,0,33.2
2024-03-19,21100.0,2024-04-25,CE,2550,84,927.3
2024-03-19,21950.0,2024-04-25,PE,12100,607,326.8
2024-03-19,22350.0,2024-04-10,PE,150,0,542.75
2024-03-19,22350.0,2024-04-18,PE,0,0,556.15
2024-03-19,22350.0,2024-04-04,PE,220150,159,476.3
2024-03-19,21950.0,2024-04-25,CE,24300,471,437.1
2024-03-19,21950.0,2024-05-30,PE,150,4,398.85
2024-03-19,21950.0,2024-03-28,PE,241650,41428,217.1
2024-03-19,21950.0,2024-04-18,CE,700,4,301.35
2024-03-19,22350.0,2024-04-10,CE,2800,8,145.3
2024-03-19,21950.0,2024-03-21,CE,3658900,1424825,54.15
2024-03-19,22350.0,2024-04-18,CE,0,0,147.25
2024-03-19,21950.0,2024-03-28,CE,347550,39027,156.7
2024-03-19,21950.0,2024-03-21,PE,1121150,1295125,178.1
2024-03-19,21950.0,2024-04-10,CE,1950,62,321.6
2024-03-19,23400.0,2024-03-21,PE,350,0,1573.9
2024-03-19,23400.0,2024-03-28,PE,2650,0,1543.65
2024-03-19,20650.0,2024-04-18,PE,0,0,13.1
2024-03-19,20650.0,2024-04-04,CE,0,0,1230.75
2024-03-19,20650.0,2024-04-25,PE,6450,220,44.8
2024-03-19,20650.0,2024-03-21,CE,700,2,1175.1
2024-03-19,23400.0,2024-04-10,CE,8400,23,10.3
2024-03-19,23400.0,2024-03-21,CE,632600,110030,1.15
2024-03-19,23400.0,2024-04-25,PE,4500,0,1442.8
2024-03-19,20650.0,2024-03-28,CE,1400,0,1202.0
2024-03-19,23400.0,2024-05-30,PE,0,0,1367.9
2024-03-19,23400.0,2024-03-28,CE,245850,5662,2.7
2024-03-19,20650.0,2024-04-25,CE,200,0,1328.45
2024-03-19,21700.0,2024-03-21,PE,2921750,1981429,53.45
2024-03-19,21700.0,2024-05-30,PE,6850,176,325.3
2024-03-19,21700.0,2024-04-10,CE,300,6,481.3
2024-03-19,21700.0,2024-03-21,CE,470350,225271,179.35
2024-03-19,21700.0,2024-03-28,CE,195750,12973,299.8
2024-03-19,21700.0,2024-04-18,CE,0,0,438.5
2024-03-19,21700.0,2024-04-18,PE,50,7,201.0
2024-03-19,21700.0,2024-05-30,CE,150,0,700.5
2024-03-19,21850.0,2024-03-28,CE,186800,28238,207.1
2024-03-19,21850.0,2024-03-28,PE,243200,53802,168.6
2024-03-19,21850.0,2024-04-18,PE,0,0,264.05
2024-03-19,21850.0,2024-03-21,PE,1415350,2470281,116.1
2024-03-19,21850.0,2024-04-04,PE,29600,6748,199.1
2024-03-19,20300.0,2024-04-10,PE,0,0,1.2
2024-03-19,20300.0,2024-04-04,PE,0,0,0.3
2024-03-19,20300.0,2024-04-18,PE,0,0,3.6
2024-03-19,20300.0,2024-04-18,CE,0,0,1633.35
2024-03-19,20300.0,2024-05-30,PE,15650,302,59.3
2024-03-19,20300.0,2024-03-28,CE,7650,12,1564.65
2024-03-19,20300.0,2024-03-28,PE,172250,5623,2.65
2024-03-19,21300.0,2024-04-04,CE,0,0,622.55
2024-03-19,21300.0,2024-05-30,CE,0,0,971.0
2024-03-19,21300.0,2024-04-25,PE,277200,5108,126.35
2024-03-19,21300.0,2024-05-30,PE,28100,271,209.3
2024-03-19,21300.0,2024-03-28,PE,1085500,60113,31.3
2024-03-19,21300.0,2024-03-21,CE,20600,5130,537.0
2024-03-19,20650.0,2024-03-21,PE,158750,34129,0.5
2024-03-19,20650.0,2024-04-18,CE,0,0,1294.75
2024-03-19,20650.0,2024-05-30,PE,500,0,58.15
2024-03-19,20650.0,2024-04-04,PE,250,0,2.3
2024-03-19,20650.0,2024-04-10,PE,0,0,6.1
2024-03-19,24250.0,2024-05-30,PE,0,0,2135.1
2024-03-19,20550.0,2024-04-25,CE,0,0,1422.55
2024-03-19,24250.0,2024-03-28,PE,0,0,2392.2
2024-03-19,20550.0,2024-04-10,CE,0,0,1354.8
2024-03-19,20550.0,2024-04-18,PE,0,0,9.25
2024-03-19,24250.0,2024-04-04,CE,250,0,0.05
2024-03-19,24250.0,2024-04-04,PE,0,0,2360.9
2024-03-19,20550.0,2024-03-28,PE,39400,1791,4.15
2024-03-19,20550.0,2024-03-21,PE,126650,35504,0.45
2024-03-19,20550.0,2024-04-04,CE,0,0,1329.5
2024-03-19,20550.0,2024-05-30,PE,600,0,48.05
2024-03-19,16000.0,2024-06-27,PE,59150,85,13.05
2024-03-19,16000.0,2025-06-26,PE,100,0,1.55
2024-03-19,16000.0,2024-03-28,CE,24200,7,5880.0
2024-03-19,16000.0,2027-06-24,PE,0,0,10.45
2024-03-19,16000.0,2027-06-24,CE,0,0,8993.2
2024-03-19,16000.0,2024-12-26,PE,17050,0,0.2
2024-03-19,16000.0,2028-12-28,PE,0,0,13.25
2024-03-19,16000.0,2024-09-26,CE,0,0,6372.75
2024-03-19,21050.0,2024-03-21,PE,685500,138687,1.0
2024-03-19,21050.0,2024-05-30,PE,100,2,116.85
2024-03-19,21050.0,2024-04-10,PE,400,6,28.1
2024-03-19,21050.0,2024-04-25,PE,10700,171,84.35
2024-03-19,21050.0,2024-04-25,CE,550,0,969.55
2024-03-19,21050.0,2024-05-30,CE,0,0,1162.7
2024-03-19,21050.0,2024-04-04,PE,8800,377,30.35
2024-03-19,21050.0,2024-03-21,CE,850,2,775.25
2024-03-19,22800.0,2024-04-25,CE,193450,7840,109.0
2024-03-19,22800.0,2024-03-21,CE,5328400,617754,1.45
2024-03-19,22800.0,2024-04-18,CE,2450,50,70.8
2024-03-19,22650.0,2024-04-25,CE,16400,455,144.55
2024-03-19,22650.0,2024-03-28,PE,15900,19,768.85
2024-03-19,22650.0,2024-04-04,CE,516000,842,36.2
2024-03-19,22650.0,2024-05-30,CE,300,4,260.85
2024-03-19,22650.0,2024-04-18,PE,0,0,785.0
2024-03-19,23850.0,2024-04-25,PE,450,0,1875.65
2024-03-19,23850.0,2024-04-10,CE,2550,0,0.5
2024-03-19,23850.0,2024-04-04,PE,0,0,1962.15
2024-03-19,23850.0,2024-04-25,CE,9050,257,18.55
2024-03-19,21250.0,2024-04-25,PE,12250,166,115.85
2024-03-19,21250.0,2024-04-10,PE,50,1,71.8
2024-03-19,21250.0,2024-04-18,CE,0,0,760.35
2024-03-19,21250.0,2024-03-21,PE,1646400,441570,2.6
2024-03-19,22250.0,2024-05-30,CE,0,0,410.85
