Date,Strike,Expiry,OptionType,OI,Volume,SettlementPrice
2024-03-26,22450.0,2024-03-28,CE,3083000,1243688,3.8
2024-03-26,22850.0,2024-05-30,CE,50,0,228.2
2024-03-26,21000.0,2024-04-18,PE,18950,341,21.4
2024-03-26,20900.0,2024-04-04,CE,350,13,1139.8
2024-03-26,21350.0,2024-04-25,CE,500,0,833.55
2024-03-26,20700.0,2024-04-04,PE,38150,2879,3.25
2024-03-26,20850.0,2024-05-02,PE,0,0,21.15
2024-03-26,24100.0,2024-04-25,PE,350,7,1963.9
2024-03-26,22000.0,2024-05-30,CE,198550,2145,705.25
2024-03-26,21600.0,2024-05-02,PE,300,5,118.0
2024-03-26,22150.0,2024-05-30,CE,0,0,513.75
2024-03-26,17000.0,2024-09-26,CE,0,0,5573.6
2024-03-26,22700.0,2024-04-18,PE,0,0,670.85
2024-03-26,21200.0,2024-05-02,PE,0,0,53.8
2024-03-26,19000.0,2024-12-26,CE,75400,22,3972.5
2024-03-26,23250.0,2024-04-18,PE,0,0,1160.7
2024-03-26,20200.0,2024-05-30,PE,400,0,12.2
2024-03-26,20900.0,2024-04-25,CE,6200,124,1369.65
2024-03-26,23850.0,2024-04-25,PE,450,0,1718.0
2024-03-26,26000.0,2024-06-27,CE,178150,353,23.5
2024-03-26,22000.0,2024-04-04,CE,2589100,82413,280.45
2024-03-26,19900.0,2024-04-25,PE,250,10,6.0
2024-03-26,22450.0,2024-04-10,PE,7800,164,355.65
2024-03-26,22700.0,2024-04-04,PE,552150,424,535.15
2024-03-26,20500.0,2024-04-10,PE,11500,481,5.3
2024-03-26,26000.0,2028-12-28,PE,0,0,942.8
2024-03-26,20800.0,2024-04-18,PE,0,0,5.95
2024-03-26,23450.0,2024-04-25,CE,12450,402,18.3
2024-03-26,21250.0,2024-04-25,CE,1250,0,918.8
2024-03-26,22550.0,2024-03-28,CE,3304850,774762,1.8
2024-03-26,21650.0,2024-04-25,PE,29200,741,112.65
2024-03-26,25000.0,2026-12-31,PE,0,0,1171.15
2024-03-26,22600.0,2024-05-02,CE,100,1,210.35
2024-03-26,21850.0,2024-05-30,CE,0,0,686.7
2024-03-26,22100.0,2024-05-02,PE,0,0,314.2
2024-03-26,20650.0,2024-04-18,PE,0,0,3.1
2024-03-26,22200.0,2024-05-02,PE,0,0,364.35
2024-03-26,23250.0,2024-04-25,CE,19250,831,30.05
2024-03-26,19500.0,2025-12-24,CE,1350,0,4771.9
2024-03-26,23650.0,2024-03-28,CE,31450,6542,0.55
2024-03-26,20500.0,2024-05-02,CE,0,0,1651.55
2024-03-26,23700.0,2024-04-04,CE,24150,819,1.85
2024-03-26,23300.0,2024-04-10,CE,7650,330,6.0
2024-03-26,19650.0,2024-04-25,CE,150,3,2463.5
2024-03-26,20750.0,2024-04-25,PE,16250,725,19.1
2024-03-26,25000.0,2024-09-26,PE,0,0,2302.1
2024-03-26,21600.0,2024-03-28,CE,124850,3811,497.95
2024-03-26,20700.0,2024-05-02,CE,0,0,1459.35
2024-03-26,20150.0,2024-03-28,PE,36150,2998,1.0
2024-03-26,25000.0,2024-12-26,CE,217400,158,444.35
2024-03-26,22500.0,2024-03-28,PE,1074900,25777,412.2
2024-03-26,23050.0,2024-05-02,CE,50,1,70.5
2024-03-26,20250.0,2024-04-18,PE,0,0,0.4
2024-03-26,23900.0,2024-04-18,CE,10600,26,5.55
2024-03-26,20050.0,2024-04-04,PE,0,0,0.05
2024-03-26,22450.0,2024-04-04,PE,160700,1774,324.4
2024-03-26,21350.0,2024-04-25,PE,42000,713,61.9
2024-03-26,21050.0,2024-04-18,PE,50,0,15.9
2024-03-26,21850.0,2024-04-18,CE,50,0,409.55
2024-03-26,24000.0,2024-04-04,CE,62500,1469,1.45
2024-03-26,23950.0,2024-04-10,PE,0,0,1879.05
2024-03-26,23000.0,2024-05-30,CE,285950,3541,216.25
2024-03-26,22150.0,2024-04-04,CE,374550,13083,184.05
2024-03-26,20700.0,2024-04-18,CE,0,0,1396.45
2024-03-26,21500.0,2024-03-28,CE,487400,6997,595.75
2024-03-26,21750.0,2024-04-10,PE,9300,514,77.45
2024-03-26,21850.0,2024-04-25,CE,8900,57,573.7
2024-03-26,21900.0,2024-03-28,CE,1146000,252560,226.55
2024-03-26,23450.0,2024-04-10,PE,0,0,1381.65
2024-03-26,23250.0,2024-04-18,CE,0,0,14.1
2024-03-26,24000.0,2024-04-25,PE,1485350,5442,1739.85
2024-03-26,21400.0,2024-04-18,PE,1250,46,46.55
2024-03-26,24250.0,2024-05-30,PE,0,0,1979.95
2024-03-26,22600.0,2024-04-18,CE,9900,77,115.45
2024-03-26,23250.0,2024-05-30,CE,400,0,131.2
2024-03-26,24050.0,2024-05-30,PE,0,0,1793.3
2024-03-26,20100.0,2024-04-25,PE,20450,614,8.6
2024-03-26,20950.0,2024-04-04,PE,20350,1086,4.65
2024-03-26,22150.0,2024-04-25,CE,38400,434,375.25
2024-03-26,25000.0,2024-03-28,CE,895700,16276,0.6
2024-03-26,22900.0,2024-03-28,PE,23250,80,802.85
2024-03-26,14000.0,2025-06-26,PE,1150,0,0.05
2024-03-26,22550.0,2024-05-30,CE,0,0,330.9
2024-03-26,27000.0,2027-06-24,PE,0,0,1760.7
2024-03-26,23000.0,2024-03-28,PE,539550,8568,910.05
