Date,Strike,Expiry,OptionType,OI,Volume,SettlementPrice
2024-01-01,21400.0,2024-02-29,CE,20450,160,882.85
2024-01-01,21400.0,2024-03-28,PE,1400,33,322.15
2024-01-01,21400.0,2024-02-01,CE,450,1,772.55
2024-01-01,21400.0,2024-02-01,PE,1700,52,159.9
2024-01-01,21400.0,2024-01-11,PE,554900,34512,61.4
2024-01-01,21400.0,2024-01-18,CE,3550,11,510.0
2024-01-01,21400.0,2024-01-11,CE,74600,1781,509.4
2024-01-01,21400.0,2024-01-25,CE,473650,3233,646.5
2024-01-01,21400.0,2024-03-28,CE,400,3,925.3
2024-01-01,18650.0,2024-01-04,CE,0,0,3102.25
2024-01-01,18650.0,2024-02-29,CE,0,0,3294.4
2024-01-01,21150.0,2024-01-11,PE,100400,4943,31.75
2024-01-01,21150.0,2024-01-04,PE,1141800,229102,5.5
2024-01-01,21150.0,2024-03-28,PE,0,0,174.25
2024-01-01,21150.0,2024-01-11,CE,2250,13,649.25
2024-01-01,21150.0,2024-02-01,CE,0,0,785.7
2024-01-01,23150.0,2024-01-04,CE,980150,28781,0.85
2024-01-01,23150.0,2024-02-01,CE,1350,35,40.0
2024-01-01,23300.0,2024-01-11,CE,80800,5092,2.35
2024-01-01,22850.0,2024-01-18,PE,50,0,1045.85
2024-01-01,20400.0,2024-01-11,CE,1000,0,1379.65
2024-01-01,20400.0,2024-02-29,PE,78300,1356,83.4
2024-01-01,20400.0,2024-02-01,PE,0,0,7.55
2024-01-01,20400.0,2024-02-29,CE,2350,0,1593.05
2024-01-01,20400.0,2024-01-18,PE,900,0,1.05
2024-01-01,22550.0,2024-03-28,CE,0,0,332.3
2024-01-01,19650.0,2024-01-18,PE,0,0,0.05
2024-01-01,26000.0,2024-06-27,CE,1850,42,66.2
2024-01-01,26000.0,2026-06-25,CE,0,0,1567.65
2024-01-01,26000.0,2026-06-25,PE,0,0,1814.9
2024-01-01,26000.0,2027-06-24,CE,0,0,2581.45
2024-01-01,26000.0,2026-12-31,PE,0,0,1580.65
2024-01-01,26000.0,2028-12-28,CE,0,0,4147.15
2024-01-01,20750.0,2024-01-25,CE,6500,8,1098.6
2024-01-01,20750.0,2024-02-01,CE,0,0,1134.75
2024-01-01,20750.0,2024-01-11,CE,50,1,1059.55
2024-01-01,20750.0,2024-03-28,PE,0,0,96.65
2024-01-01,20750.0,2024-02-29,PE,800,0,63.0
2024-01-01,20750.0,2024-01-18,CE,0,0,1063.65
2024-01-01,20750.0,2024-01-11,PE,59700,3099,10.65
2024-01-01,20750.0,2024-02-29,CE,350,0,1280.1
2024-01-01,20750.0,2024-01-04,PE,606500,82982,2.05
2024-01-01,20750.0,2024-01-18,PE,0,0,6.6
