Date,Strike,Expiry,OptionType,OI,Volume,SettlementPrice
2024-03-04,15000.0,2024-12-26,PE,28400,0,0.05
2024-03-04,15000.0,2025-06-26,PE,1800,0,0.15
2024-03-04,15000.0,2027-12-30,PE,350,0,3.65
2024-03-04,15000.0,2024-03-28,CE,24100,5,7472.05
2024-03-04,23900.0,2024-05-30,PE,0,0,1277.65
2024-03-04,23900.0,2024-03-14,PE,0,0,1450.4
2024-03-04,21200.0,2024-03-21,PE,9200,284,18.15
2024-03-04,23900.0,2024-03-07,PE,450,0,1481.15
2024-03-04,21200.0,2024-03-14,CE,0,0,1245.1
2024-03-04,23900.0,2024-04-04,CE,50,1,17.7
2024-03-04,21200.0,2024-04-04,CE,300,0,1341.15
2024-03-04,21200.0,2024-03-28,CE,95250,38,1308.05
2024-03-04,23900.0,2024-03-14,CE,36650,1143,2.05
2024-03-04,23900.0,2024-04-04,PE,0,0,1375.45
2024-03-04,23900.0,2024-03-21,PE,0,0,1421.6
2024-03-04,21200.0,2024-03-21,CE,0,0,1275.0
2024-03-04,23900.0,2024-03-28,CE,84600,2979,9.8
2024-03-04,23900.0,2024-03-21,CE,21050,637,4.5
2024-03-04,21200.0,2024-04-04,PE,0,0,14.35
2024-03-04,23900.0,2024-03-28,PE,200,0,1396.6
2024-03-04,21200.0,2024-05-30,CE,0,0,1619.2
2024-03-04,26000.0,2026-06-25,CE,0,0,1747.9
2024-03-04,26000.0,2026-06-25,PE,0,0,1589.15
2024-03-04,19650.0,2024-03-28,CE,800,3,2840.0
2024-03-04,26000.0,2026-12-31,PE,0,0,1388.15
2024-03-04,26000.0,2028-12-28,CE,0,0,4484.5
2024-03-04,26000.0,2027-12-30,PE,0,0,1083.9
2024-03-04,26000.0,2026-12-31,CE,0,0,2311.1
2024-03-04,21950.0,2024-04-25,PE,2050,29,160.25
2024-03-04,21950.0,2024-03-07,CE,195950,1360,468.0
2024-03-04,22350.0,2024-03-07,CE,1487900,673702,150.2
2024-03-04,21950.0,2024-03-14,CE,15400,45,544.75
2024-03-04,22350.0,2024-03-28,PE,92250,4041,251.05
2024-03-04,21950.0,2024-04-04,PE,550,0,107.75
2024-03-04,22350.0,2024-04-04,PE,108250,10,276.15
2024-03-04,22350.0,2024-04-04,CE,109700,30,420.0
2024-03-04,21950.0,2024-04-25,CE,600,0,825.9
2024-03-04,21950.0,2024-05-30,PE,0,0,220.45
2024-03-04,21950.0,2024-03-28,PE,91650,1564,129.85
2024-03-04,22350.0,2024-03-14,PE,142350,12955,166.95
2024-03-04,22350.0,2024-03-14,CE,101150,7040,244.9
2024-03-04,21950.0,2024-03-28,CE,27500,89,675.3
2024-03-04,22350.0,2024-04-25,CE,4000,83,645.5
2024-03-04,22350.0,2024-03-21,PE,19350,456,217.3
2024-03-04,21950.0,2024-03-21,PE,5900,28,106.0
2024-03-04,21950.0,2024-03-14,PE,80100,4861,57.95
2024-03-04,21950.0,2024-05-30,CE,0,0,1026.35
2024-03-04,22350.0,2024-04-25,PE,3200,24,360.0
2024-03-04,21950.0,2024-04-04,CE,550,0,688.8
2024-03-04,22350.0,2024-03-28,CE,73750,2791,400.2
2024-03-04,22350.0,2024-05-30,PE,0,0,352.3
2024-03-04,16000.0,2024-06-27,PE,44500,37,19.95
2024-03-04,16000.0,2025-06-26,PE,100,0,0.95
2024-03-04,16000.0,2024-09-26,PE,0,0,0.05
2024-03-04,21050.0,2024-03-07,PE,659800,44693,1.8
2024-03-04,19800.0,2024-03-28,PE,137000,1863,6.3
