Date,Strike,Expiry,OptionType,OI,Volume,SettlementPrice
2024-04-04,26000.0,2027-12-30,PE,0,0,1235.9
2024-04-04,15000.0,2024-12-26,PE,28700,0,0.05
2024-04-04,15000.0,2027-12-30,PE,350,0,11.3
2024-04-04,15000.0,2025-06-26,PE,1800,0,0.8
2024-04-04,20850.0,2024-05-02,PE,0,0,6.45
2024-04-04,20850.0,2024-05-02,CE,0,0,1785.15
2024-04-04,20850.0,2024-05-30,CE,50,2,1890.0
2024-04-04,20850.0,2024-04-04,PE,61300,8765,22514.65
2024-04-04,21950.0,2024-04-25,PE,86750,5138,51.4
2024-04-04,22350.0,2024-04-10,PE,890750,228279,53.3
2024-04-04,22350.0,2024-04-18,PE,30400,3466,97.35
2024-04-04,21950.0,2024-04-25,CE,7500,80,729.8
2024-04-04,22350.0,2024-04-10,CE,255600,80715,264.8
2024-04-04,22350.0,2024-04-18,CE,8200,1731,330.75
2024-04-04,22350.0,2024-04-25,CE,51450,5107,402.15
2024-04-04,21950.0,2024-04-18,PE,25450,1500,27.8
2024-04-04,22350.0,2024-05-02,PE,400,18,160.0
2024-04-04,21950.0,2024-05-02,CE,50,0,797.55
2024-04-04,21950.0,2024-04-10,CE,6950,216,604.5
2024-04-04,21950.0,2024-05-02,PE,200,46,69.75
2024-04-04,22350.0,2024-06-27,CE,1150,6,921.75
2024-04-04,21950.0,2024-04-10,PE,464500,69670,9.25
2024-04-04,21950.0,2024-04-04,CE,48850,1787,22514.65
2024-04-04,21950.0,2024-06-27,PE,950,2,255.15
2024-04-04,15000.0,2026-12-31,PE,2200,0,7.3
2024-04-04,15000.0,2024-12-26,CE,2550,0,8291.85
2024-04-04,15000.0,2026-06-25,PE,850,0,4.85
2024-04-04,23400.0,2024-05-30,CE,43950,1322,133.35
2024-04-04,22900.0,2024-04-10,PE,92450,5812,361.2
2024-04-04,22900.0,2024-04-18,PE,9300,569,380.3
2024-04-04,22900.0,2024-05-02,PE,0,0,507.05
2024-04-04,22900.0,2024-04-10,CE,1826700,275860,18.7
2024-04-04,22900.0,2024-04-25,PE,51650,2636,389.7
2024-04-04,22900.0,2024-04-04,CE,7426150,4710268,22514.65
2024-04-04,22900.0,2024-04-18,CE,156100,10358,60.15
2024-04-04,26000.0,2026-06-25,CE,0,0,2131.4
2024-04-04,26000.0,2026-06-25,PE,0,0,1719.35
2024-04-04,26000.0,2027-06-24,CE,0,0,3343.5
2024-04-04,26000.0,2026-12-31,PE,0,0,1531.0
2024-04-04,26000.0,2026-12-31,CE,0,0,2762.9
2024-04-04,26000.0,2024-12-26,PE,27450,12,2288.0
2024-04-04,19650.0,2024-04-25,PE,0,0,0.0
2024-04-04,26000.0,2028-06-29,PE,0,0,1115.0
2024-04-04,26000.0,2028-12-28,PE,0,0,1006.9
2024-04-04,26000.0,2024-06-27,PE,100350,97,3045.75
2024-04-04,21650.0,2024-04-25,PE,73950,5617,24.6
2024-04-04,21650.0,2024-06-27,PE,650,0,181.3
2024-04-04,22950.0,2024-04-10,PE,11450,372,405.65
2024-04-04,21650.0,2024-04-10,CE,3750,239,891.4
2024-04-04,22950.0,2024-06-27,CE,0,0,598.35
2024-04-04,24150.0,2024-04-25,PE,250,5,1456.55
2024-04-04,24150.0,2024-04-04,PE,0,0,22514.65
2024-04-04,24150.0,2024-06-27,PE,50,1,1437.6
2024-04-04,21050.0,2024-05-30,PE,1300,13,46.9
2024-04-04,21050.0,2024-04-10,PE,21450,2447,1.5
2024-04-04,21050.0,2024-04-04,CE,1150,1,22514.65
2024-04-04,21050.0,2024-04-25,PE,12750,849,7.3
2024-04-04,21050.0,2024-04-25,CE,550,5,1556.65
2024-04-04,21050.0,2024-05-30,CE,50,0,1746.0
2024-04-04,21050.0,2024-05-02,PE,50,0,12.1
2024-04-04,21050.0,2024-04-04,PE,86300,25507,22514.65
2024-04-04,21050.0,2024-04-18,CE,200,0,1523.7
2024-04-04,21050.0,2024-06-27,PE,2950,1,82.7
2024-04-04,23600.0,2024-06-27,PE,1250,12,1038.7
2024-04-04,23600.0,2024-04-04,CE,2737100,243156,22514.65
2024-04-04,23600.0,2024-04-04,PE,50,0,22514.65
2024-04-04,23600.0,2024-06-27,CE,3300,122,268.8
2024-04-04,23600.0,2024-05-02,PE,0,0,1027.95
2024-04-04,22550.0,2024-06-27,PE,2600,16,429.9
2024-04-04,22800.0,2024-04-25,CE,999350,56281,147.25
2024-04-04,22550.0,2024-04-04,CE,16701750,32965238,22514.65
2024-04-04,22550.0,2024-04-10,CE,1368300,400767,127.0
2024-04-04,22800.0,2024-04-04,CE,10406950,8079071,22514.65
2024-04-04,22800.0,2024-04-18,CE,162200,11923,90.6
2024-04-04,22800.0,2024-04-10,CE,2154950,387977,34.85
