Date,Strike,Expiry,OptionType,OI,Volume,SettlementPrice
2024-05-14,23300.0,2024-05-23,PE,900,10,1027.9
2024-05-14,23300.0,2024-07-25,CE,4850,74,384.45
2024-05-14,23300.0,2024-06-13,CE,0,0,74.75
2024-05-14,23300.0,2024-06-06,CE,0,0,45.6
2024-05-14,23300.0,2024-06-13,PE,0,0,1021.35
2024-05-14,23300.0,2024-05-23,CE,147850,11296,4.2
2024-05-14,23300.0,2024-07-25,PE,1000,10,1022.4
2024-05-14,23300.0,2024-05-30,PE,23925,38,992.2
2024-05-14,23300.0,2024-06-27,PE,10200,27,1017.65
2024-05-14,23300.0,2024-05-30,CE,570100,39041,16.55
2024-05-14,22850.0,2024-05-30,CE,123150,7047,59.5
2024-05-14,22850.0,2024-07-25,PE,200,2,731.7
2024-05-14,20400.0,2024-06-13,CE,0,0,1940.5
2024-05-14,20400.0,2024-07-25,PE,1125,0,33.35
2024-05-14,20400.0,2024-05-16,CE,1000,13,1825.8
2024-05-14,20400.0,2024-06-06,CE,0,0,1910.45
2024-05-14,20400.0,2024-05-16,PE,595500,107358,0.95
2024-05-14,20400.0,2024-06-06,PE,0,0,1.5
2024-05-14,20400.0,2024-05-23,CE,1175,35,1869.15
2024-05-14,22100.0,2024-05-16,PE,4692000,4599001,48.95
2024-05-14,21050.0,2024-05-16,PE,244100,190073,1.45
2024-05-14,21050.0,2024-05-23,CE,600,1,1205.7
2024-05-14,21050.0,2024-05-30,PE,60550,3757,20.25
2024-05-14,21050.0,2024-05-16,CE,1950,16,1176.05
2024-05-14,21050.0,2024-07-25,PE,0,0,97.8
2024-05-14,21050.0,2024-06-06,PE,0,0,16.8
2024-05-14,20600.0,2024-05-16,PE,289725,215637,0.95
2024-05-14,23500.0,2024-06-06,CE,229625,9058,117.45
2024-05-14,22500.0,2024-06-27,PE,1617650,12724,652.15
2024-05-14,22500.0,2024-05-30,PE,1530750,45042,348.4
2024-05-14,20600.0,2024-05-23,CE,400,1,1653.95
2024-05-14,23500.0,2024-05-16,PE,8475,183,1264.5
2024-05-14,22500.0,2024-05-23,PE,261825,15671,312.2
2024-05-14,23500.0,2024-05-16,CE,3088725,498098,0.65
2024-05-14,23500.0,2024-06-27,PE,103950,1022,1260.85
2024-05-14,21500.0,2024-06-13,CE,0,0,925.65
2024-05-14,23750.0,2024-06-13,PE,0,0,1422.4
2024-05-14,23750.0,2024-06-13,CE,0,0,28.45
2024-05-14,21500.0,2024-05-30,PE,3292275,113423,45.7
2024-05-14,23750.0,2024-05-16,CE,155225,56265,0.75
2024-05-14,23750.0,2024-05-23,CE,5175,116,2.2
2024-05-14,21500.0,2024-06-13,PE,3425,138,206.8
2024-05-14,23750.0,2024-05-30,CE,34500,4483,6.4
2024-05-14,24050.0,2024-05-30,PE,3050,24,1741.4
2024-05-14,24050.0,2024-05-16,PE,1000,3,1822.8
2024-05-14,24050.0,2024-05-23,CE,11375,635,2.35
2024-05-14,24050.0,2024-06-27,CE,13675,280,103.05
2024-05-14,24050.0,2024-06-06,CE,0,0,5.6
2024-05-14,24050.0,2024-06-27,PE,950,16,1686.75
2024-05-14,24050.0,2024-05-23,PE,1100,1,1790.15
2024-05-14,24050.0,2024-05-16,CE,181900,25859,0.65
2024-05-14,20700.0,2024-05-16,PE,1029325,347007,1.1
2024-05-14,20700.0,2024-06-27,PE,302175,2035,152.55
2024-05-14,20700.0,2024-06-06,PE,0,0,5.0
2024-05-14,20700.0,2024-07-25,CE,350,22,2021.75
2024-05-14,20700.0,2024-06-27,CE,750,12,1856.2
