Date,Strike,Expiry,OptionType,OI,Volume,SettlementPrice
2024-01-04,19800.0,2024-02-01,CE,0,0,1961.4
2024-01-04,19800.0,2024-02-01,PE,0,0,0.55
2024-01-04,19800.0,2024-01-04,CE,4900,305,21658.6
2024-01-04,19800.0,2024-01-11,CE,4650,92,1885.0
2024-01-04,22550.0,2024-03-28,CE,200,0,287.85
2024-01-04,18700.0,2024-01-04,PE,168850,13361,21658.6
2024-01-04,22800.0,2024-01-04,CE,1779100,190355,21658.6
2024-01-04,18700.0,2024-01-25,PE,109400,565,4.05
2024-01-04,22550.0,2024-01-25,CE,103050,2087,30.8
2024-01-04,22550.0,2024-02-01,CE,1000,0,58.35
2024-01-04,22800.0,2024-01-18,CE,53150,1705,5.1
2024-01-04,19050.0,2024-01-04,CE,0,0,21658.6
2024-01-04,21700.0,2024-01-18,CE,241700,12349,215.15
2024-01-04,21700.0,2024-02-29,PE,63500,759,351.85
2024-01-04,21700.0,2024-02-01,PE,17700,314,251.6
2024-01-04,21700.0,2024-01-18,PE,238550,10449,173.1
2024-01-04,21700.0,2024-01-04,PE,3274150,6930592,21658.6
2024-01-04,21700.0,2024-01-11,CE,3276200,523136,129.9
2024-01-04,21700.0,2024-01-11,PE,1956450,323039,122.65
2024-01-04,23200.0,2024-01-18,CE,16550,159,3.1
2024-01-04,23200.0,2024-02-29,PE,400,4,1360.6
2024-01-04,23200.0,2024-01-04,PE,0,0,21658.6
2024-01-04,19950.0,2024-01-25,PE,29800,703,8.2
2024-01-04,19950.0,2024-01-18,PE,0,0,0.05
2024-01-04,21850.0,2024-02-29,CE,2050,16,431.85
2024-01-04,20700.0,2024-01-11,CE,9000,47,1004.9
2024-01-04,20700.0,2024-01-04,CE,16550,412,21658.6
2024-01-04,20700.0,2024-01-18,PE,91900,3730,9.8
2024-01-04,20700.0,2024-02-01,CE,0,0,1087.25
2024-01-04,20700.0,2024-03-28,PE,16800,87,159.25
2024-01-04,20700.0,2024-03-28,CE,50,0,1374.25
2024-01-04,20700.0,2024-01-25,PE,597500,13285,25.85
2024-01-04,20700.0,2024-01-25,CE,71650,76,1095.7
2024-01-04,20700.0,2024-01-18,CE,0,0,1016.55
2024-01-04,20700.0,2024-01-04,PE,1577700,412747,21658.6
2024-01-04,20700.0,2024-02-01,PE,22500,65,47.4
2024-01-04,20700.0,2024-01-11,PE,914900,73478,3.0
2024-01-04,20700.0,2024-02-29,CE,1950,1,1233.75
2024-01-04,20150.0,2024-01-11,CE,700,14,1545.0
2024-01-04,20150.0,2024-03-28,PE,2900,46,36.5
2024-01-04,22600.0,2024-03-28,PE,50,0,865.2
2024-01-04,23250.0,2024-01-11,CE,32300,1420,1.25
2024-01-04,22600.0,2024-01-04,CE,2391750,438655,21658.6
2024-01-04,22600.0,2024-02-29,PE,20150,17,850.05
2024-01-04,20150.0,2024-01-18,PE,4450,98,4.15
2024-01-04,23250.0,2024-01-11,PE,0,0,1561.3
2024-01-04,20150.0,2024-01-25,CE,2000,1,1615.0
2024-01-04,20150.0,2024-02-01,PE,7450,20,2.75
2024-01-04,23250.0,2024-02-29,CE,5100,84,57.55
2024-01-04,22600.0,2024-02-29,CE,47550,704,173.2
2024-01-04,22600.0,2024-01-18,PE,0,0,893.55
2024-01-04,20300.0,2024-01-18,CE,0,0,1411.45
2024-01-04,20300.0,2024-01-25,CE,59200,43,1485.4
2024-01-04,20300.0,2024-01-04,PE,281500,50303,21658.6
2024-01-04,20300.0,2024-02-29,CE,2000,1,1593.1
2024-01-04,18800.0,2024-01-04,PE,536250,14855,21658.6
2024-01-04,18800.0,2024-01-25,CE,4400,2,2931.45
2024-01-04,18600.0,2024-01-25,PE,82900,23,0.05
2024-01-04,18750.0,2024-01-25,CE,550,0,2981.3
2024-01-04,18000.0,2027-12-30,CE,0,0,7959.85
2024-01-04,21200.0,2024-02-29,CE,28850,120,899.4
2024-01-04,21200.0,2024-01-11,CE,157800,3414,522.55
2024-01-04,21200.0,2024-01-18,CE,5500,130,580.8
2024-01-04,21200.0,2024-02-01,PE,4100,81,110.25
2024-01-04,21200.0,2024-03-28,CE,50,1,987.0
2024-01-04,18200.0,2024-01-25,PE,43150,485,3.0
2024-01-04,18200.0,2024-01-25,CE,13900,0,3529.15
2024-01-04,21150.0,2024-01-11,PE,668600,68598,9.85
2024-01-04,21150.0,2024-01-04,PE,1572450,1518517,21658.6
2024-01-04,21150.0,2024-03-28,PE,1050,109,252.25
2024-01-04,21150.0,2024-01-11,CE,16150,381,565.3
2024-01-04,21150.0,2024-02-01,PE,1050,0,79.5
2024-01-04,21150.0,2024-02-29,PE,5900,99,182.5
2024-01-04,21150.0,2024-02-01,CE,0,0,697.3
2024-01-04,21150.0,2024-01-25,CE,25700,55,649.25
2024-01-04,21150.0,2024-02-29,CE,1250,6,870.15
2024-01-04,20200.0,2024-02-29,CE,900,10,1686.55
2024-01-04,19450.0,2024-02-29,PE,0,0,2.25
2024-01-04,22700.0,2024-02-01,CE,12800,263,44.25
2024-01-04,20500.0,2024-01-11,PE,2752550,118226,2.45
