Date,Strike,Expiry,OptionType,OI,Volume,SettlementPrice
2024-02-21,20300.0,2024-03-07,CE,0,0,1811.35
2024-02-21,20300.0,2024-03-21,CE,0,0,1864.95
2024-02-21,20300.0,2024-04-25,CE,0,0,2008.3
2024-02-21,20300.0,2024-03-14,PE,0,0,0.4
2024-02-21,18000.0,2027-12-30,CE,0,0,8227.15
2024-02-21,18000.0,2024-12-26,PE,268700,166,97.8
2024-02-21,19500.0,2024-02-29,PE,764250,4049,1.65
2024-02-21,19500.0,2025-12-24,CE,1300,0,4935.25
2024-02-21,21950.0,2024-04-25,PE,700,12,364.25
2024-02-21,21950.0,2024-03-07,CE,11550,255,362.95
2024-02-21,22350.0,2024-02-29,CE,303750,41721,73.4
2024-02-21,21950.0,2024-04-25,CE,1450,47,656.55
2024-02-21,22350.0,2024-03-07,PE,5350,329,371.1
2024-02-21,22350.0,2024-03-14,PE,0,0,382.75
2024-02-21,21950.0,2024-03-21,CE,0,0,429.2
2024-02-21,22350.0,2024-03-14,CE,200,4,178.55
2024-02-21,21950.0,2024-02-29,CE,128550,8342,257.35
2024-02-21,21950.0,2024-03-28,CE,13700,98,557.9
2024-02-21,22350.0,2024-04-25,CE,350,2,550.0
2024-02-21,22350.0,2024-03-21,PE,0,0,403.55
2024-02-21,21950.0,2024-03-21,PE,0,0,206.75
2024-02-21,21950.0,2024-03-07,PE,14450,920,186.65
2024-02-21,21950.0,2024-02-22,CE,893550,263341,114.55
2024-02-21,21950.0,2024-02-22,PE,2538350,1889075,47.25
2024-02-21,21950.0,2024-03-14,PE,1300,55,231.6
2024-02-21,22350.0,2024-03-21,CE,0,0,228.15
2024-02-21,21400.0,2024-02-29,CE,174700,712,693.05
2024-02-21,21400.0,2024-02-22,CE,67300,1346,612.15
2024-02-21,21400.0,2024-04-25,PE,18950,201,207.3
2024-02-21,21400.0,2024-04-25,CE,100,1,1038.75
2024-02-21,21400.0,2024-03-14,CE,0,0,784.75
2024-02-21,21400.0,2024-03-14,PE,4900,101,89.75
2024-02-21,21400.0,2024-03-21,PE,0,0,60.7
2024-02-21,21400.0,2024-03-28,CE,37650,21,959.55
2024-02-21,21400.0,2024-03-07,PE,110400,8337,56.95
2024-02-21,21400.0,2024-03-07,CE,1400,12,731.35
2024-02-21,21400.0,2024-02-22,PE,3701950,810277,0.9
2024-02-21,21400.0,2024-03-21,CE,0,0,830.25
2024-02-21,19900.0,2024-04-25,PE,0,0,5.05
