Date,Strike,Expiry,OptionType,OI,Volume,SettlementPrice
2024-05-08,23600.0,2024-06-27,PE,2375,8,1187.75
2024-05-08,23600.0,2024-05-23,CE,15675,1142,7.0
2024-05-08,23600.0,2024-06-06,PE,0,0,1210.45
2024-05-08,23600.0,2024-05-16,CE,396725,34916,2.25
2024-05-08,23600.0,2024-06-27,CE,64300,1063,186.05
2024-05-08,23600.0,2024-05-30,CE,566775,32891,13.25
2024-05-08,23600.0,2024-05-16,PE,825,21,1251.55
2024-05-08,24150.0,2024-06-06,PE,0,0,1724.55
2024-05-08,24150.0,2024-05-23,CE,2225,2,0.85
2024-05-08,21150.0,2024-07-25,CE,75,3,1588.6
2024-05-08,21150.0,2024-06-06,CE,0,0,1298.6
2024-05-08,21150.0,2024-05-09,PE,87975,111965,0.35
2024-05-08,21150.0,2024-06-06,PE,0,0,27.95
2024-05-08,21150.0,2024-05-23,CE,0,0,1220.0
2024-05-08,21150.0,2024-05-30,PE,55875,5425,29.6
2024-05-08,21150.0,2024-05-30,CE,1000,4,1258.35
2024-05-08,21150.0,2024-06-27,PE,12375,8,64.65
2024-05-08,21150.0,2024-05-09,CE,725,0,1156.6
2024-05-08,21150.0,2024-05-16,CE,700,14,1195.2
2024-05-08,23150.0,2024-05-30,CE,98225,14770,45.6
2024-05-08,23150.0,2024-05-30,PE,18400,3,822.75
2024-05-08,23150.0,2024-07-25,CE,0,0,379.05
2024-05-08,25000.0,2024-09-26,PE,0,0,2184.7
2024-05-08,25000.0,2024-12-26,CE,336375,1094,382.9
2024-05-08,25000.0,2028-12-28,PE,0,0,825.05
2024-05-08,25000.0,2025-03-27,PE,0,0,1871.95
2024-05-08,23600.0,2024-07-25,CE,2425,7,296.0
2024-05-08,23600.0,2024-06-06,CE,50,0,44.75
2024-05-08,23600.0,2024-05-09,PE,1500,2,1307.7
2024-05-08,23600.0,2024-05-30,PE,7975,9,1221.2
2024-05-08,20050.0,2024-05-30,CE,31200,21,2328.45
2024-05-08,23600.0,2024-05-09,CE,1464850,292065,0.35
2024-05-08,22800.0,2024-05-23,PE,16200,525,502.85
2024-05-08,22550.0,2024-05-09,PE,634350,139650,251.1
2024-05-08,22800.0,2024-06-27,PE,78150,1879,742.1
2024-05-08,22800.0,2024-05-30,PE,596900,7400,526.15
2024-05-08,22550.0,2024-05-30,PE,81475,4209,370.05
2024-05-08,22550.0,2024-05-09,CE,4374775,3415505,9.35
2024-05-08,23200.0,2024-05-09,CE,3559950,1522246,0.45
2024-05-08,23200.0,2024-05-30,CE,1079525,60193,38.95
2024-05-08,23200.0,2024-06-06,PE,0,0,869.4
2024-05-08,23200.0,2024-06-06,CE,0,0,101.45
2024-05-08,23200.0,2024-05-30,PE,43975,249,842.55
2024-05-08,23200.0,2024-06-27,CE,145250,3170,299.3
2024-05-08,23200.0,2024-05-23,CE,82350,8305,17.25
2024-05-08,23200.0,2024-05-09,PE,50675,1008,890.45
2024-05-08,23200.0,2024-07-25,PE,775,62,974.35
2024-05-08,20250.0,2024-05-30,PE,39200,701,6.9
2024-05-08,20950.0,2024-05-16,CE,1650,62,1393.3
2024-05-08,20950.0,2024-05-30,CE,1050,8,1449.5
2024-05-08,20950.0,2024-05-23,PE,1775,74,9.65
2024-05-08,13000.0,2026-06-25,PE,200,0,0.35
2024-05-08,23650.0,2024-05-16,PE,775,16,1303.7
2024-05-08,23650.0,2024-05-23,PE,0,0,1285.85
2024-05-08,23650.0,2024-05-09,PE,825,2,1342.95
2024-05-08,23650.0,2024-05-09,CE,472600,77604,0.4
2024-05-08,23650.0,2024-06-27,CE,10625,76,174.6
2024-05-08,23650.0,2024-05-30,PE,1575,14,1255.8
2024-05-08,13000.0,2026-12-31,PE,200,0,0.8
2024-05-08,13000.0,2025-12-24,PE,150,0,0.1
2024-05-08,23650.0,2024-07-25,PE,0,0,1214.2
2024-05-08,23650.0,2024-05-23,CE,2550,115,6.65
2024-05-08,23650.0,2024-06-06,CE,0,0,40.05
2024-05-08,23650.0,2024-07-25,CE,0,0,232.25
2024-05-08,23650.0,2024-05-16,CE,96825,13848,2.25
2024-05-08,23650.0,2024-06-27,PE,1250,2,1228.55
2024-05-08,23650.0,2024-05-30,CE,41725,6734,12.35
2024-05-08,23650.0,2024-06-06,PE,0,0,1255.45
2024-05-08,25000.0,2024-06-27,CE,1566250,11242,39.1
2024-05-08,25000.0,2027-06-24,CE,0,0,3526.75
2024-05-08,25000.0,2028-06-29,PE,0,0,912.95
2024-05-08,25000.0,2026-06-25,PE,0,0,1394.3
2024-05-08,25000.0,2026-12-31,PE,0,0,1246.2
2024-05-08,25000.0,2024-06-27,PE,573925,451,2489.7
2024-05-08,25000.0,2025-06-26,PE,0,0,1755.7
2024-05-08,25000.0,2024-12-26,PE,117600,149,1973.05
2024-05-08,25000.0,2025-06-26,CE,100,0,1042.2
2024-05-08,25000.0,2025-12-24,PE,0,0,1560.35
2024-05-08,25000.0,2027-06-24,PE,0,0,1125.65
2024-05-08,25000.0,2025-12-24,CE,0,0,1664.05
2024-05-08,25000.0,2025-03-27,CE,0,0,736.3
2024-05-08,25000.0,2027-12-30,PE,0,0,1011.25
2024-05-08,25000.0,2027-12-30,CE,0,0,4149.6
2024-05-08,21850.0,2024-05-30,CE,12875,16,653.95
2024-05-08,21850.0,2024-05-09,PE,3563675,2263507,1.6
2024-05-08,21850.0,2024-05-23,CE,25,1,600.7
2024-05-08,21850.0,2024-06-06,CE,0,0,712.75
2024-05-08,21850.0,2024-05-30,PE,71225,7186,112.1
2024-05-08,20050.0,2024-05-30,PE,123150,2496,6.0
2024-05-08,20450.0,2024-05-09,CE,275,0,1856.45
2024-05-08,20450.0,2024-05-16,PE,4400,297,1.8
2024-05-08,19000.0,2024-12-26,CE,78000,89,4193.95
2024-05-08,19000.0,2028-12-28,PE,0,0,116.25
2024-05-08,19000.0,2024-09-26,CE,0,0,3840.9
2024-05-08,19000.0,2027-12-30,PE,750,0,122.8
2024-05-08,19000.0,2025-12-24,CE,3200,0,5526.95
2024-05-08,19000.0,2027-12-30,CE,0,0,7860.6
2024-05-08,19000.0,2025-06-26,PE,600075,0,69.5
2024-05-08,19000.0,2028-06-29,CE,0,0,8378.0
2024-05-08,19000.0,2027-06-24,CE,100,0,7300.5
2024-05-08,19000.0,2025-03-27,CE,0,0,4541.2
2024-05-08,19000.0,2025-03-27,PE,0,0,51.7
2024-05-08,19000.0,2028-12-28,CE,0,0,8875.3
2024-05-08,19000.0,2024-06-27,CE,437575,717,3483.55
2024-05-08,19000.0,2024-06-27,PE,1065550,10036,28.65
2024-05-08,18000.0,2027-12-30,CE,0,0,8578.35
2024-05-08,18000.0,2024-09-26,PE,0,0,1.65
2024-05-08,18000.0,2024-12-26,PE,337250,753,65.65
2024-05-08,21200.0,2024-07-25,CE,125,5,1547.3
2024-05-08,21200.0,2024-05-09,CE,900,0,1106.6
2024-05-08,21200.0,2024-05-09,PE,571825,412579,0.35
2024-05-08,23900.0,2024-05-23,PE,0,0,1530.85
2024-05-08,23900.0,2024-05-23,CE,5450,287,4.4
2024-05-08,23900.0,2024-05-30,CE,118175,6982,9.25
2024-05-08,21200.0,2024-07-25,PE,250,0,117.1
2024-05-08,21200.0,2024-06-06,PE,0,0,31.9
2024-05-08,23900.0,2024-05-09,CE,379575,101158,0.3
2024-05-08,21200.0,2024-06-06,CE,0,0,1252.8
2024-05-08,21200.0,2024-06-27,PE,226800,1946,197.65
2024-05-08,21200.0,2024-05-23,CE,0,0,1171.65
2024-05-08,23900.0,2024-07-25,CE,3300,149,217.55
2024-05-08,23900.0,2024-06-27,PE,1375,10,1471.8
2024-05-08,23900.0,2024-05-16,PE,525,8,1539.2
2024-05-08,23900.0,2024-06-06,CE,0,0,22.4
2024-05-08,24150.0,2024-07-25,PE,650,24,1624.5
2024-05-08,24150.0,2024-07-25,CE,0,0,133.35
2024-05-08,24150.0,2024-05-09,CE,505925,23927,0.25
2024-05-08,24150.0,2024-05-30,CE,6975,63,8.2
2024-05-08,24150.0,2024-05-09,PE,150,0,1842.85
2024-05-08,22050.0,2024-07-25,CE,50,2,922.3
2024-05-08,22050.0,2024-06-27,PE,10200,85,265.8
2024-05-08,19500.0,2025-12-24,CE,1450,0,5120.9
2024-05-08,21100.0,2024-07-25,CE,150,4,1730.7
2024-05-08,21100.0,2024-07-25,PE,650,0,101.7
2024-05-08,21100.0,2024-06-27,PE,203175,681,182.45
2024-05-08,21100.0,2024-06-27,CE,400,9,1591.55
2024-05-08,21100.0,2024-05-23,PE,8150,628,11.6
2024-05-08,21100.0,2024-05-16,PE,106000,20982,3.4
2024-05-08,22350.0,2024-05-09,CE,3553875,5831083,53.2
2024-05-08,21950.0,2024-06-06,PE,0,0,165.45
2024-05-08,22350.0,2024-06-06,CE,300,18,541.7
2024-05-08,22350.0,2024-05-09,PE,932950,3493322,95.15
2024-05-08,22350.0,2024-06-27,PE,5750,84,533.05
2024-05-08,22350.0,2024-05-23,CE,17825,1745,248.7
2024-05-08,21950.0,2024-07-25,PE,500,24,427.45
2024-05-08,21950.0,2024-05-23,PE,8375,1806,94.65
2024-05-08,21950.0,2024-05-30,PE,81300,7819,135.55
2024-05-08,22350.0,2024-05-23,PE,8025,1271,230.15
2024-05-08,22350.0,2024-07-25,PE,550,68,570.5
2024-05-08,21950.0,2024-06-06,CE,0,0,640.55
2024-05-08,21950.0,2024-05-16,PE,183400,51991,51.25
2024-05-08,21950.0,2024-05-09,PE,2612400,2957126,3.95
2024-05-08,22400.0,2024-05-30,CE,727525,97423,286.95
2024-05-08,22400.0,2024-06-27,PE,110650,3757,547.6
2024-05-08,18000.0,2025-06-26,PE,250,0,27.75
2024-05-08,18000.0,2026-12-31,PE,6050,0,66.85
2024-05-08,24200.0,2024-06-06,CE,0,0,10.5
2024-05-08,20750.0,2024-05-09,PE,170200,55022,0.3
2024-05-08,20750.0,2024-06-27,PE,4175,1,29.05
2024-05-08,20750.0,2024-07-25,PE,0,0,59.9
2024-05-08,20750.0,2024-05-09,CE,1150,56,1556.55
2024-05-08,20750.0,2024-06-06,CE,0,0,1677.1
2024-05-08,20750.0,2024-05-30,PE,30200,859,14.95
2024-05-08,20750.0,2024-05-16,CE,800,20,1588.2
2024-05-08,20750.0,2024-07-25,CE,1400,32,2030.9
2024-05-08,20750.0,2024-05-16,PE,1325,106,1.9
2024-05-08,20750.0,2024-06-06,PE,0,0,8.7
2024-05-08,20750.0,2024-05-23,CE,0,0,1613.45
2024-05-08,20750.0,2024-06-27,CE,400,2,1787.75
2024-05-08,20750.0,2024-05-30,CE,500,2,1644.35
2024-05-08,20750.0,2024-05-23,PE,0,0,0.95
2024-05-08,23300.0,2024-05-23,PE,25,0,953.45
2024-05-08,23300.0,2024-07-25,CE,2075,98,399.6
2024-05-08,23300.0,2024-06-06,CE,0,0,83.6
2024-05-08,23300.0,2024-05-23,CE,90775,8753,12.35
2024-05-08,23300.0,2024-05-09,PE,8900,484,991.0
2024-05-08,23300.0,2024-07-25,PE,1000,21,1044.55
2024-05-08,23300.0,2024-05-30,PE,27350,97,941.05
2024-05-08,23300.0,2024-06-27,PE,12900,12,955.5
2024-05-08,23300.0,2024-05-30,CE,1076700,73423,28.2
2024-05-08,22850.0,2024-07-25,PE,50,3,787.5
2024-05-08,23700.0,2024-06-27,PE,2550,4,1269.85
2024-05-08,23150.0,2024-05-23,CE,18400,1777,20.9
2024-05-08,23150.0,2024-05-16,PE,1425,6,820.65
2024-05-08,20600.0,2024-05-16,PE,5375,674,2.0
2024-05-08,22500.0,2024-05-09,PE,1968750,924385,207.35
2024-05-08,20600.0,2024-05-09,CE,575,0,1706.5
2024-05-08,22500.0,2024-06-27,PE,1636175,26574,596.7
2024-05-08,22500.0,2024-05-30,PE,2557500,136745,342.85
2024-05-08,20600.0,2024-05-23,CE,150,0,1762.5
2024-05-08,23500.0,2024-05-09,PE,13550,66,1194.75
2024-05-08,23500.0,2024-05-16,PE,525,10,1162.5
2024-05-08,22500.0,2024-05-23,PE,114250,4326,306.6
2024-05-08,23500.0,2024-05-16,CE,795575,80509,2.55
2024-05-08,17000.0,2027-06-24,PE,0,0,38.8
2024-05-08,23800.0,2024-07-25,CE,0,0,197.4
2024-05-08,23800.0,2024-06-27,CE,65975,1541,146.2
2024-05-08,17000.0,2025-12-24,CE,650,0,7226.3
2024-05-08,23800.0,2024-06-27,PE,2250,3,1353.8
2024-05-08,23800.0,2024-05-23,PE,0,0,1432.4
2024-05-08,17000.0,2026-06-25,CE,0,0,7776.65
2024-05-08,23800.0,2024-06-06,CE,25,0,28.4
2024-05-08,17000.0,2024-12-26,PE,74550,1,1.65
2024-05-08,23350.0,2024-06-27,PE,550,10,993.0
2024-05-08,23350.0,2024-05-30,CE,94225,18852,24.8
2024-05-08,23350.0,2024-06-06,CE,0,0,75.7
2024-05-08,23350.0,2024-05-16,CE,151950,17940,3.1
2024-05-08,23350.0,2024-07-25,CE,0,0,313.25
2024-05-08,23400.0,2024-05-30,CE,1151025,73441,20.75
2024-05-08,23400.0,2024-06-06,PE,0,0,1035.2
2024-05-08,23400.0,2024-06-27,CE,46075,1482,236.25
2024-05-08,20650.0,2024-06-27,CE,475,3,1985.3
2024-05-08,20650.0,2024-07-25,CE,1050,22,2113.5
2024-05-08,20550.0,2024-05-16,CE,5100,72,1784.25
2024-05-08,24250.0,2024-06-27,CE,33150,290,80.8
2024-05-08,20550.0,2024-05-30,CE,825,2,1841.35
2024-05-08,24250.0,2024-05-16,CE,27275,1491,1.55
2024-05-08,20550.0,2024-05-09,CE,750,0,1756.5
2024-05-08,24250.0,2024-07-25,CE,25,0,118.55
