Date,Strike,Expiry,OptionType,OI,Volume,SettlementPrice
2024-01-03,17000.0,2026-06-25,PE,0,0,22.8
2024-01-03,20700.0,2024-03-28,PE,15450,129,191.9
2024-01-03,20700.0,2024-03-28,CE,50,0,1260.4
2024-01-03,20700.0,2024-02-29,PE,71350,1047,136.0
2024-01-03,20700.0,2024-01-25,CE,71050,103,940.95
2024-01-03,20700.0,2024-01-18,CE,0,0,885.05
2024-01-03,20700.0,2024-01-04,PE,1584950,206436,0.5
2024-01-03,20700.0,2024-02-01,PE,21400,123,73.0
2024-01-03,20700.0,2024-01-11,PE,588250,30500,7.85
2024-01-03,20700.0,2024-02-29,CE,1900,13,1116.7
2024-01-03,20950.0,2024-01-25,CE,7250,233,733.5
2024-01-03,20250.0,2024-01-11,CE,0,0,1297.3
2024-01-03,20950.0,2024-01-25,PE,89900,1753,84.6
2024-01-03,20250.0,2024-03-28,PE,100,0,57.0
2024-01-03,20250.0,2024-01-18,PE,0,0,0.9
2024-01-03,20150.0,2024-01-11,CE,0,0,1397.15
2024-01-03,20150.0,2024-03-28,PE,1400,29,116.65
2024-01-03,22600.0,2024-03-28,PE,50,0,962.0
2024-01-03,23250.0,2024-01-11,CE,24700,828,2.1
2024-01-03,22600.0,2024-01-04,CE,4393750,471395,0.75
2024-01-03,22600.0,2024-02-29,PE,19850,18,982.35
2024-01-03,20150.0,2024-01-18,PE,3950,88,0.45
2024-01-03,23250.0,2024-01-11,PE,0,0,1698.3
2024-01-03,20150.0,2024-01-25,CE,1950,20,1440.85
2024-01-03,20150.0,2024-02-01,PE,6450,1,5.3
2024-01-03,23250.0,2024-02-29,CE,3100,64,51.8
2024-01-03,22600.0,2024-02-29,CE,45300,1137,140.1
2024-01-03,22350.0,2024-01-11,CE,210400,15466,4.65
2024-01-03,22350.0,2024-01-25,CE,125100,6541,43.8
2024-01-03,22350.0,2024-02-01,CE,750,2,70.25
2024-01-03,22350.0,2024-03-28,PE,100,0,791.95
2024-01-03,21950.0,2024-01-25,PE,37500,655,472.2
2024-01-03,21950.0,2024-01-11,PE,26500,299,436.65
2024-01-03,22350.0,2024-02-29,CE,2300,54,213.3
