Date,Strike,Expiry,OptionType,OI,Volume,SettlementPrice
2024-01-31,19500.0,2024-02-29,PE,926000,18016,10.15
2024-01-31,19500.0,2025-12-24,CE,1300,0,4705.15
2024-01-31,19500.0,2024-02-15,PE,0,0,0.05
2024-01-31,19500.0,2024-02-22,CE,0,0,2304.9
2024-01-31,15000.0,2024-12-26,PE,28300,0,0.1
2024-01-31,23000.0,2024-04-25,CE,30150,264,238.75
2024-01-31,23000.0,2026-12-31,PE,6100,0,675.85
2024-01-31,23000.0,2024-02-01,PE,15650,216,1265.45
2024-01-31,23000.0,2024-04-25,PE,0,0,1115.45
2024-01-31,23550.0,2024-03-28,PE,0,0,1617.85
2024-01-31,23000.0,2025-06-26,CE,0,0,1711.0
2024-01-31,23550.0,2024-02-15,CE,0,0,0.2
2024-01-31,23000.0,2024-02-29,CE,3621450,42660,50.35
2024-01-31,23000.0,2024-12-26,CE,153100,107,1146.5
2024-01-31,23000.0,2024-12-26,PE,106100,222,1209.6
2024-01-31,23000.0,2024-02-15,CE,64150,2654,23.8
2024-01-31,23000.0,2024-02-08,PE,4600,51,1273.95
2024-01-31,23000.0,2024-02-22,CE,40650,975,37.0
2024-01-31,22250.0,2024-02-15,CE,10950,374,123.25
2024-01-31,22250.0,2024-04-25,PE,0,0,622.75
2024-01-31,22250.0,2024-02-22,CE,350,11,160.6
2024-01-31,22250.0,2024-02-29,PE,35300,44,613.0
2024-01-31,22250.0,2024-02-01,CE,2667450,831922,13.95
2024-01-31,23000.0,2024-02-01,CE,5042200,518696,1.2
2024-01-31,23000.0,2025-12-24,CE,2650,0,2318.1
2024-01-31,23000.0,2027-12-30,CE,0,0,4620.55
2024-01-31,20700.0,2024-02-15,PE,26250,872,43.7
2024-01-31,20700.0,2024-02-01,CE,101200,92,1044.7
2024-01-31,20700.0,2024-04-25,CE,0,0,1444.8
2024-01-31,20700.0,2024-02-08,PE,270800,26666,22.3
2024-01-31,20700.0,2024-02-22,PE,11100,873,59.25
2024-01-31,20700.0,2024-03-28,CE,1350,17,1377.25
2024-01-31,20700.0,2024-03-28,PE,142000,986,135.4
2024-01-31,20700.0,2024-04-25,PE,0,0,96.25
2024-01-31,20700.0,2024-02-29,PE,528150,10636,73.05
2024-01-31,20700.0,2024-02-22,CE,0,0,1121.9
2024-01-31,20700.0,2024-02-15,CE,100,2,1087.65
2024-01-31,20700.0,2024-02-01,PE,3736150,718098,2.9
2024-01-31,20700.0,2024-02-29,CE,63850,140,1178.2
2024-01-31,20250.0,2024-02-01,CE,150,0,1479.45
2024-01-31,20950.0,2024-02-08,CE,550,13,849.1
2024-01-31,20950.0,2024-02-15,PE,0,0,14.85
2024-01-31,20950.0,2024-02-22,CE,0,0,890.4
2024-01-31,20250.0,2024-03-28,PE,100,0,22.85
2024-01-31,20250.0,2024-02-08,PE,40550,2981,8.3
2024-01-31,20250.0,2024-02-15,PE,0,0,0.35
2024-01-31,20150.0,2024-02-01,CE,2100,0,1579.45
2024-01-31,22600.0,2024-02-01,PE,1050,70,863.35
2024-01-31,22600.0,2024-04-25,PE,0,0,834.6
2024-01-31,22600.0,2024-02-01,CE,4460300,721680,3.05
2024-01-31,20150.0,2024-04-25,CE,0,0,1927.3
2024-01-31,23250.0,2024-02-08,PE,0,0,1489.95
2024-01-31,18900.0,2024-02-29,CE,2450,0,2926.8
2024-01-31,19500.0,2024-02-08,PE,222700,10883,2.8
2024-01-31,19500.0,2024-02-15,CE,0,0,2279.7
2024-01-31,21100.0,2024-02-08,CE,87150,2140,713.5
2024-01-31,21100.0,2024-02-22,CE,0,0,759.0
2024-01-31,21100.0,2024-02-15,PE,26650,1037,98.4
2024-01-31,21100.0,2024-03-28,PE,58500,602,217.3
2024-01-31,21100.0,2024-02-01,PE,2324750,663120,9.5
2024-01-31,22350.0,2024-02-15,PE,0,0,609.25
2024-01-31,21950.0,2024-02-15,CE,9350,296,221.45
2024-01-31,21950.0,2024-04-25,PE,0,0,468.9
2024-01-31,22350.0,2024-02-01,CE,2147700,711902,8.65
2024-01-31,21950.0,2024-02-08,PE,29350,866,354.3
2024-01-31,22350.0,2024-02-08,CE,114400,12315,54.3
2024-01-31,22350.0,2024-02-29,CE,42000,2116,158.95
2024-01-31,22350.0,2024-02-15,CE,5850,206,97.7
2024-01-31,21950.0,2024-04-25,CE,0,0,586.95
2024-01-31,21950.0,2024-02-01,CE,2775650,936020,52.55
2024-01-31,21950.0,2024-03-28,PE,2150,7,504.0
2024-01-31,21950.0,2024-02-29,PE,16200,727,443.45
2024-01-31,21950.0,2024-03-28,CE,3100,46,502.6
2024-01-31,22350.0,2024-02-08,PE,4350,5,637.5
2024-01-31,21950.0,2024-02-01,PE,156900,17525,270.45
2024-01-31,22350.0,2024-04-25,CE,0,0,404.1
2024-01-31,21950.0,2024-02-15,PE,1800,0,313.6
2024-01-31,21950.0,2024-02-22,CE,7300,23,268.5
2024-01-31,19750.0,2024-02-01,PE,265100,21041,0.95
2024-01-31,21250.0,2024-04-25,CE,0,0,1018.05
2024-01-31,21250.0,2024-02-15,PE,6300,236,129.15
2024-01-31,21250.0,2024-03-28,CE,1450,2,862.35
2024-01-31,21250.0,2024-02-29,PE,93300,2597,175.05
2024-01-31,21250.0,2024-02-08,PE,86900,11350,83.8
2024-01-31,18650.0,2024-02-29,CE,33100,4,3135.0
2024-01-31,23000.0,2027-06-24,CE,0,0,4053.0
2024-01-31,23000.0,2024-06-27,CE,773450,630,578.3
2024-01-31,23000.0,2024-09-26,PE,100,0,1036.5
2024-01-31,18500.0,2024-06-27,CE,2825,0,3730.3
2024-01-31,23550.0,2024-02-15,PE,0,0,1759.25
2024-01-31,23550.0,2024-02-08,PE,0,0,1789.5
2024-01-31,23550.0,2024-02-08,CE,2200,0,0.05
2024-01-31,23550.0,2024-03-28,CE,1950,39,61.75
2024-01-31,23000.0,2025-06-26,PE,0,0,907.5
2024-01-31,23550.0,2024-02-01,CE,127050,8329,0.8
2024-01-31,23000.0,2024-03-28,PE,182250,598,1180.65
2024-01-31,23000.0,2028-06-29,CE,0,0,5152.2
2024-01-31,23000.0,2024-02-22,PE,0,0,1193.25
2024-01-31,23000.0,2028-12-28,PE,0,0,452.9
2024-01-31,23000.0,2026-06-25,CE,0,0,2914.4
2024-01-31,23000.0,2027-12-30,PE,0,0,553.5
2024-01-31,23000.0,2024-02-15,PE,700,0,1214.05
2024-01-31,23000.0,2028-12-28,CE,0,0,5669.5
2024-01-31,23550.0,2024-02-01,PE,0,0,1819.95
2024-01-31,19350.0,2024-02-29,PE,4200,66,8.8
2024-01-31,23350.0,2024-02-22,CE,1100,1,3.4
2024-01-31,23350.0,2024-03-28,CE,1450,54,81.75
2024-01-31,23350.0,2024-02-01,CE,112000,11945,0.9
2024-01-31,26000.0,2026-12-31,CE,0,0,2039.8
2024-01-31,26000.0,2024-12-26,PE,0,0,2969.85
2024-01-31,19650.0,2024-02-29,PE,62650,4813,11.8
2024-01-31,19650.0,2024-04-25,PE,0,0,13.45
2024-01-31,26000.0,2025-06-26,PE,0,0,2525.15
2024-01-31,19650.0,2024-02-22,CE,0,0,2155.55
2024-01-31,26000.0,2025-12-24,CE,0,0,1037.1
2024-01-31,26000.0,2028-06-29,PE,0,0,1159.75
2024-01-31,26000.0,2027-12-30,CE,0,0,3068.25
2024-01-31,19650.0,2024-02-29,CE,200,0,2181.1
2024-01-31,26000.0,2028-12-28,PE,0,0,1033.4
2024-01-31,26000.0,2024-06-27,PE,0,0,3593.35
2024-01-31,20750.0,2024-02-01,CE,5700,0,979.55
2024-01-31,20750.0,2024-03-28,PE,11550,97,144.2
2024-01-31,20750.0,2024-02-29,PE,34000,575,79.5
2024-01-31,20750.0,2024-02-08,CE,0,0,1007.05
2024-01-31,20750.0,2024-02-22,CE,0,0,1074.65
2024-01-31,20750.0,2024-02-15,PE,550,4,44.15
2024-01-31,20750.0,2024-02-08,PE,73900,13272,25.0
2024-01-31,20750.0,2024-02-29,CE,1800,0,1111.7
2024-01-31,20750.0,2024-02-15,CE,0,0,1039.05
2024-01-31,20750.0,2024-03-28,CE,800,0,1260.75
2024-01-31,20750.0,2024-04-25,PE,0,0,104.0
2024-01-31,23300.0,2024-04-25,CE,0,0,138.5
2024-01-31,20550.0,2024-04-25,CE,0,0,1571.85
2024-01-31,20550.0,2024-02-08,CE,500,0,1206.2
2024-01-31,20550.0,2024-04-25,PE,0,0,75.6
2024-01-31,20550.0,2024-02-22,PE,0,0,6.7
2024-01-31,20550.0,2024-03-28,PE,2200,90,44.9
2024-01-31,20550.0,2024-02-15,PE,0,0,2.05
2024-01-31,19150.0,2024-02-29,CE,200,0,2678.15
2024-01-31,23650.0,2024-02-08,PE,250,0,1889.35
2024-01-31,23650.0,2024-03-28,CE,5650,76,54.4
