Date,Strike,Expiry,OptionType,OI,Volume,SettlementPrice
2024-02-14,26000.0,2025-12-24,CE,0,0,1032.55
2024-02-14,19500.0,2025-12-24,CE,1300,0,4760.3
2024-02-14,19500.0,2024-02-15,PE,3582400,224710,0.55
2024-02-14,19500.0,2024-02-22,CE,50,1,2368.9
2024-02-14,21100.0,2024-02-22,CE,4100,170,792.05
2024-02-14,21100.0,2024-02-15,PE,3224300,1283727,1.8
2024-02-14,21100.0,2024-03-28,PE,107400,1097,130.95
2024-02-14,21100.0,2024-03-07,CE,0,0,858.25
2024-02-14,22350.0,2024-02-15,PE,6250,36,482.1
2024-02-14,21950.0,2024-02-15,CE,2918100,3047436,43.35
2024-02-14,21950.0,2024-04-25,PE,450,1,452.25
2024-02-14,21950.0,2024-03-07,CE,1200,22,316.45
2024-02-14,22350.0,2024-03-07,CE,100,2,109.95
2024-02-14,21950.0,2024-03-14,CE,50,2,309.85
2024-02-14,22350.0,2024-03-28,PE,3500,0,565.3
2024-02-14,22350.0,2024-02-29,CE,91050,8905,81.75
2024-02-14,22350.0,2024-02-15,CE,1411400,393952,1.0
2024-02-14,21950.0,2024-04-25,CE,1000,34,708.8
2024-02-14,21950.0,2024-03-28,PE,9250,171,372.05
2024-02-14,22350.0,2024-03-07,PE,0,0,529.15
2024-02-14,21950.0,2024-02-29,PE,49200,2078,261.7
2024-02-14,22350.0,2024-03-14,PE,0,0,542.55
2024-02-14,21950.0,2024-02-29,CE,149000,10098,230.1
2024-02-14,21950.0,2024-03-28,CE,8200,180,487.8
2024-02-14,22350.0,2024-04-25,CE,250,0,380.05
2024-02-14,21950.0,2024-02-15,PE,430200,84848,115.2
2024-02-14,21950.0,2024-03-07,PE,200,2,305.35
2024-02-14,22250.0,2024-04-25,PE,0,0,542.5
2024-02-14,22250.0,2024-02-22,CE,138450,29202,47.9
2024-02-14,23000.0,2024-04-25,CE,168100,1562,236.05
2024-02-14,23000.0,2026-12-31,PE,6200,0,640.0
2024-02-14,23000.0,2028-12-28,CE,0,0,5715.45
2024-02-14,23000.0,2027-12-30,PE,0,0,523.35
2024-02-14,23000.0,2024-02-15,PE,8200,31,1117.0
2024-02-14,23000.0,2024-04-25,PE,32800,132,1007.4
2024-02-14,23550.0,2024-03-28,PE,50,0,1547.2
2024-02-14,23550.0,2024-03-07,CE,800,0,2.3
2024-02-14,23550.0,2024-02-22,CE,12250,467,1.6
2024-02-14,23000.0,2025-06-26,CE,0,0,1721.65
2024-02-14,23550.0,2024-02-15,CE,306950,6271,0.25
2024-02-14,23000.0,2024-02-29,CE,5188050,78729,13.65
2024-02-14,23000.0,2024-12-26,CE,160650,227,1246.35
2024-02-14,23000.0,2024-12-26,PE,132150,223,1172.65
