Date,Strike,Expiry,OptionType,OI,Volume,SettlementPrice
2024-05-17,20750.0,2024-06-27,PE,4175,0,13.4
2024-05-17,20750.0,2024-07-25,PE,0,0,38.45
2024-05-17,20750.0,2024-06-06,CE,0,0,1797.8
2024-05-17,20750.0,2024-06-20,CE,0,0,1865.0
2024-05-17,20750.0,2024-06-20,PE,0,0,8.3
2024-05-17,20750.0,2024-05-30,PE,31575,2055,6.75
2024-05-17,20750.0,2024-06-13,PE,0,0,4.25
2024-05-17,20750.0,2024-07-25,CE,875,0,2038.9
2024-05-17,20750.0,2024-06-13,CE,0,0,1828.6
2024-05-17,20750.0,2024-06-06,PE,0,0,1.45
2024-05-17,20750.0,2024-05-23,CE,1675,0,1740.2
2024-05-17,20750.0,2024-06-27,CE,1125,0,1898.95
2024-05-17,20750.0,2024-05-23,PE,137775,84758,1.95
2024-05-17,20750.0,2024-05-30,CE,1375,0,1768.5
2024-05-17,23300.0,2024-06-20,CE,0,0,146.8
2024-05-17,23300.0,2024-05-23,PE,1875,9,842.0
2024-05-17,23300.0,2024-07-25,CE,5250,229,394.7
2024-05-17,23300.0,2024-06-13,CE,0,0,105.1
2024-05-17,23300.0,2024-06-06,CE,0,0,66.2
2024-05-17,23300.0,2024-06-20,PE,0,0,822.8
2024-05-17,23300.0,2024-06-13,PE,50,2,817.5
2024-05-17,23300.0,2024-05-23,CE,2067175,475788,1.5
2024-05-17,23300.0,2024-07-25,PE,700,21,855.2
2024-05-17,23300.0,2024-05-30,PE,24900,95,811.7
2024-05-17,23300.0,2024-06-27,PE,12225,337,930.15
2024-05-17,22850.0,2024-05-30,PE,23700,603,421.85
2024-05-17,22850.0,2024-06-20,PE,0,0,516.35
2024-05-17,23500.0,2024-06-20,CE,225,10,103.9
2024-05-17,23500.0,2024-06-06,CE,405250,22326,109.55
2024-05-17,22500.0,2024-06-27,PE,1690750,23023,515.65
2024-05-17,22500.0,2024-05-30,PE,2090750,247692,203.65
2024-05-17,20600.0,2024-05-23,CE,1000,9,1864.15
2024-05-17,22500.0,2024-05-23,PE,3055000,2562818,151.55
2024-05-17,23500.0,2024-06-27,PE,138475,2057,1089.3
2024-05-17,22250.0,2024-05-30,PE,219100,27223,113.55
2024-05-17,22250.0,2024-07-25,CE,850,6,847.55
2024-05-17,23000.0,2024-05-30,PE,1075800,13594,537.9
2024-05-17,23550.0,2024-05-23,CE,149050,79735,1.3
2024-05-17,23000.0,2027-06-24,CE,0,0,4728.7
2024-05-17,23000.0,2024-06-27,CE,2513150,40411,375.15
2024-05-17,23000.0,2024-09-26,PE,165025,1222,797.75
2024-05-17,23550.0,2024-06-06,PE,0,0,1027.9
2024-05-17,18500.0,2024-06-27,CE,4000,1,4117.2
2024-05-17,23000.0,2024-05-23,PE,234250,25962,537.45
2024-05-17,23000.0,2025-03-27,PE,100,0,777.3
2024-05-17,23000.0,2028-12-28,PE,0,0,463.6
2024-05-17,23550.0,2024-06-27,CE,13150,261,194.8
2024-05-17,23550.0,2024-06-13,CE,0,0,63.25
2024-05-17,23550.0,2024-06-27,PE,4475,0,1019.45
2024-05-17,23550.0,2024-06-20,CE,0,0,95.1
2024-05-17,23550.0,2024-06-13,PE,0,0,1024.35
2024-05-17,23000.0,2024-07-25,PE,51425,631,788.3
2024-05-17,23000.0,2025-06-26,PE,1400,2,930.0
2024-05-17,23400.0,2024-05-30,PE,16400,150,910.6
2024-05-17,20650.0,2024-06-06,PE,0,0,0.95
2024-05-17,24250.0,2024-05-30,PE,6025,0,1723.5
2024-05-17,24250.0,2024-06-27,CE,40800,454,74.5
2024-05-17,20550.0,2024-05-30,CE,2275,0,1967.85
2024-05-17,24250.0,2024-07-25,CE,1050,0,117.1
2024-05-17,20550.0,2024-06-27,CE,2025,0,2091.75
2024-05-17,20550.0,2024-05-23,CE,5050,100,1940.0
2024-05-17,20550.0,2024-06-13,CE,0,0,2025.35
2024-05-17,24250.0,2024-05-23,CE,123475,22134,0.8
2024-05-17,20550.0,2024-07-25,PE,0,0,26.5
2024-05-17,20550.0,2024-06-06,CE,0,0,1996.15
2024-05-17,24250.0,2024-07-25,PE,1225,0,1568.65
2024-05-17,20550.0,2024-06-13,PE,3100,83,2.05
2024-05-17,24250.0,2024-06-06,CE,50,0,4.05
2024-05-17,24250.0,2024-06-27,PE,2375,0,1624.05
2024-05-17,24250.0,2024-06-06,PE,0,0,1694.2
2024-05-17,24250.0,2024-05-30,CE,87700,1021,2.75
2024-05-17,13000.0,2026-06-25,PE,200,0,0.3
2024-05-17,23650.0,2024-06-20,CE,0,0,79.3
2024-05-17,23650.0,2024-05-23,PE,1350,0,1156.85
