Date,Strike,Expiry,OptionType,OI,Volume,SettlementPrice
2024-02-02,22350.0,2024-02-15,PE,4400,638,510.75
2024-02-02,21950.0,2024-02-15,CE,48800,9805,211.6
2024-02-02,21950.0,2024-04-25,PE,50,1,409.35
2024-02-02,21950.0,2024-03-07,CE,0,0,355.3
2024-02-02,22350.0,2024-03-07,CE,0,0,188.65
2024-02-02,21950.0,2024-02-08,PE,679950,1063978,188.35
2024-02-02,22350.0,2024-03-28,PE,2000,23,599.7
2024-02-02,22350.0,2024-02-08,CE,1441750,622377,21.6
2024-02-02,22350.0,2024-02-29,CE,55000,5071,155.3
2024-02-02,22350.0,2024-02-15,CE,37450,10321,71.2
2024-02-02,21950.0,2024-04-25,CE,0,8,647.45
2024-02-02,21950.0,2024-03-28,PE,4400,135,417.15
2024-02-02,22350.0,2024-03-07,PE,0,0,544.75
2024-02-02,21950.0,2024-02-29,PE,51850,10600,322.1
2024-02-02,21950.0,2024-02-29,CE,60650,9546,325.7
2024-02-02,21950.0,2024-03-28,CE,4250,111,551.95
2024-02-02,22350.0,2024-02-08,PE,17350,6045,487.65
2024-02-02,22350.0,2024-04-25,CE,0,0,450.25
2024-02-02,21950.0,2024-02-15,PE,39750,12755,248.85
2024-02-02,21950.0,2024-03-07,PE,0,0,313.9
2024-02-02,18650.0,2024-02-29,CE,33050,4,3296.7
2024-02-02,23000.0,2024-04-25,CE,72550,1761,282.7
2024-02-02,23000.0,2026-12-31,PE,6200,0,644.4
2024-02-02,23000.0,2028-12-28,CE,0,0,5771.9
2024-02-02,23000.0,2027-12-30,PE,0,0,528.9
2024-02-02,23000.0,2024-02-15,PE,700,0,1094.9
2024-02-02,21150.0,2024-03-28,PE,7200,387,179.9
2024-02-02,21150.0,2024-02-15,CE,150,0,770.15
2024-02-02,21150.0,2024-04-25,PE,0,0,153.15
2024-02-02,21150.0,2024-02-29,PE,28950,4297,89.8
2024-02-02,21150.0,2024-02-08,CE,11150,90,737.55
2024-02-02,21150.0,2024-02-22,PE,2700,158,65.3
2024-02-02,21150.0,2024-03-07,PE,0,0,66.3
2024-02-02,21150.0,2024-02-15,PE,33900,6766,37.35
2024-02-02,21150.0,2024-03-07,CE,0,0,902.7
2024-02-02,20200.0,2024-02-29,CE,28450,13,1756.1
2024-02-02,20200.0,2024-02-08,PE,553000,106495,1.25
2024-02-02,20200.0,2024-03-28,CE,350,4,1872.05
2024-02-02,20200.0,2024-04-25,PE,0,0,31.25
2024-02-02,21750.0,2024-03-28,CE,4700,192,675.4
2024-02-02,21750.0,2024-02-22,CE,5050,710,382.1
2024-02-02,21750.0,2024-02-29,PE,102400,11092,238.25
2024-02-02,23150.0,2024-04-25,PE,0,0,1133.1
2024-02-02,23150.0,2024-02-15,CE,9900,816,5.0
2024-02-02,20400.0,2024-02-15,CE,0,0,1502.95
2024-02-02,20400.0,2024-02-22,PE,6050,807,14.9
2024-02-02,20400.0,2024-02-29,PE,739400,28087,23.85
2024-02-02,20400.0,2024-02-08,PE,619650,195171,1.4
2024-02-02,20400.0,2024-02-29,CE,42400,12,1562.0
2024-02-02,22250.0,2024-02-22,PE,0,0,445.2
2024-02-02,22250.0,2024-04-25,CE,0,0,495.15
2024-02-02,18500.0,2024-12-26,CE,1000,0,4467.8
2024-02-02,21050.0,2024-02-22,CE,0,0,904.65
2024-02-02,21050.0,2024-02-29,PE,38700,3186,76.05
2024-02-02,21050.0,2024-02-08,CE,2400,33,855.2
2024-02-02,21050.0,2024-02-15,CE,0,0,864.1
2024-02-02,19800.0,2024-02-08,CE,1600,1,2075.75
2024-02-02,19800.0,2024-02-15,CE,150,0,2101.35
2024-02-02,22550.0,2024-02-22,PE,0,0,673.8
2024-02-02,22550.0,2024-03-28,CE,48250,270,274.05
2024-02-02,22800.0,2024-04-25,CE,4200,169,344.7
2024-02-02,22550.0,2024-03-28,PE,1250,5,703.9
2024-02-02,22550.0,2024-04-25,CE,0,0,369.15
2024-02-02,21900.0,2024-02-29,PE,805750,68519,299.55
2024-02-02,21900.0,2024-02-08,PE,2307250,2395318,162.55
2024-02-02,21900.0,2024-04-25,PE,2000,77,388.05
2024-02-02,21900.0,2024-02-15,CE,160900,28182,237.0
2024-02-02,14000.0,2025-06-26,PE,675,0,0.1
2024-02-02,14000.0,2024-06-27,PE,7275,0,0.05
2024-02-02,14000.0,2024-03-28,CE,322100,9,7924.5
2024-02-02,14000.0,2024-12-26,PE,3300,0,0.05
2024-02-02,14000.0,2026-06-25,PE,100,0,0.8
2024-02-02,14000.0,2024-03-28,PE,132550,37,3.5
2024-02-02,23450.0,2024-04-25,CE,0,0,130.35
2024-02-02,23450.0,2024-02-08,CE,143800,26826,1.05
2024-02-02,23450.0,2024-02-29,CE,101150,5508,10.95
2024-02-02,23450.0,2024-03-28,CE,2500,186,72.1
2024-02-02,23350.0,2024-02-22,PE,0,0,1414.0
2024-02-02,23250.0,2024-02-15,CE,15600,907,4.05
2024-02-02,23250.0,2024-04-25,CE,0,0,167.8
2024-02-02,20150.0,2024-03-28,PE,2950,92,52.6
2024-02-02,23250.0,2024-02-22,PE,0,0,1316.3
2024-02-02,22600.0,2024-03-28,PE,4450,215,748.65
2024-02-02,23250.0,2024-03-07,PE,0,0,1278.75
2024-02-02,23250.0,2024-02-15,PE,0,0,1341.4
2024-02-02,22600.0,2024-03-07,PE,0,0,723.7
2024-02-02,20150.0,2024-02-15,CE,0,0,1752.2
2024-02-02,22600.0,2024-02-29,PE,13300,792,724.0
2024-02-02,22600.0,2024-04-25,CE,2600,67,350.6
2024-02-02,22600.0,2024-02-08,CE,2853350,1069674,6.7
2024-02-02,20150.0,2024-02-08,PE,46000,14616,1.1
2024-02-02,22600.0,2024-02-08,PE,11200,1679,724.25
2024-02-02,22600.0,2024-02-15,CE,131600,23378,30.8
2024-02-02,20900.0,2024-04-25,CE,0,0,1377.95
2024-02-02,20900.0,2024-02-29,PE,498200,26149,58.6
2024-02-02,20900.0,2024-02-22,CE,0,0,1044.15
2024-02-02,19550.0,2024-02-08,PE,195100,21010,0.7
2024-02-02,19550.0,2024-03-28,CE,0,0,2503.7
2024-02-02,21800.0,2024-03-07,PE,450,29,286.05
2024-02-02,20050.0,2024-02-15,CE,0,0,1851.95
2024-02-02,20050.0,2024-02-22,PE,0,0,0.2
2024-02-02,20050.0,2024-03-28,PE,0,0,9.25
2024-02-02,20050.0,2024-03-28,CE,0,0,2015.95
2024-02-02,19600.0,2024-03-28,CE,0,0,2454.55
2024-02-02,21800.0,2024-02-08,PE,3103800,2202518,118.75
2024-02-02,21800.0,2024-02-08,CE,1811500,844353,202.95
2024-02-02,20050.0,2024-02-29,CE,50,0,1904.5
2024-02-02,20050.0,2024-02-22,CE,0,0,1878.0
2024-02-02,20050.0,2024-03-07,PE,0,0,2.1
2024-02-02,20050.0,2024-02-29,PE,19150,830,13.4
2024-02-02,20050.0,2024-04-25,PE,0,0,23.15
2024-02-02,12000.0,2026-12-31,PE,600,0,0.1
2024-02-02,12000.0,2026-06-25,CE,50,0,11644.75
2024-02-02,19600.0,2024-02-29,PE,82100,5899,6.45
2024-02-02,22800.0,2024-02-22,PE,0,0,890.95
2024-02-02,22800.0,2024-03-07,CE,0,0,79.5
2024-02-02,22800.0,2024-03-28,CE,181600,5974,193.05
2024-02-02,22800.0,2024-02-15,CE,228200,23229,15.0
2024-02-02,22550.0,2024-03-07,PE,0,0,686.0
2024-02-02,18700.0,2024-02-29,PE,52150,1397,4.15
2024-02-02,21900.0,2024-03-28,PE,74200,2082,399.0
2024-02-02,21900.0,2024-02-22,CE,18800,1947,299.95
2024-02-02,21900.0,2024-04-25,CE,5250,131,774.1
2024-02-02,21900.0,2024-02-29,CE,739900,58420,354.0
2024-02-02,21900.0,2024-02-15,PE,135650,38862,224.4
2024-02-02,21900.0,2024-02-08,CE,2306300,1958130,146.75
2024-02-02,23450.0,2024-04-25,PE,0,0,1369.4
2024-02-02,23450.0,2024-03-07,PE,0,0,1466.1
2024-02-02,23450.0,2024-03-28,PE,50,1,1416.1
2024-02-02,20350.0,2024-03-07,PE,0,0,6.45
2024-02-02,19500.0,2025-12-24,CE,1300,0,4816.2
2024-02-02,19500.0,2024-02-15,PE,14400,407,2.45
2024-02-02,19500.0,2024-02-22,CE,0,0,2425.8
2024-02-02,21100.0,2024-02-08,CE,115400,1182,788.6
2024-02-02,21100.0,2024-02-22,CE,0,0,859.3
2024-02-02,21100.0,2024-02-15,PE,165550,17370,33.35
2024-02-02,21100.0,2024-03-28,PE,61000,1445,168.35
2024-02-02,21100.0,2024-03-07,CE,0,0,944.8
2024-02-02,22350.0,2024-02-22,CE,1950,38,116.1
2024-02-02,21950.0,2024-02-22,CE,8550,542,271.05
2024-02-02,21950.0,2024-02-22,PE,6400,416,294.7
2024-02-02,21950.0,2024-02-08,CE,1014600,1157611,122.8
2024-02-02,22350.0,2024-04-25,PE,0,0,606.0
2024-02-02,22350.0,2024-03-28,CE,4800,149,354.1
2024-02-02,22350.0,2024-02-22,PE,0,0,516.7
2024-02-02,22350.0,2024-02-29,PE,25300,952,547.6
2024-02-02,22400.0,2024-02-15,PE,7950,961,548.7
2024-02-02,22050.0,2024-02-15,PE,25950,5272,300.4
2024-02-02,22050.0,2024-02-29,PE,34950,6420,370.15
2024-02-02,22050.0,2024-02-08,PE,395750,438852,250.25
2024-02-02,24000.0,2026-12-31,PE,0,0,906.6
2024-02-02,24000.0,2024-09-26,CE,850,6,454.25
2024-02-02,22000.0,2024-09-26,PE,4150,56,525.75
2024-02-02,24000.0,2025-12-24,CE,0,0,1876.0
2024-02-02,22000.0,2024-02-15,CE,471900,62151,188.0
2024-02-02,24000.0,2028-06-29,PE,0,0,653.95
2024-02-02,16000.0,2027-12-30,PE,0,0,14.15
2024-02-02,16000.0,2027-06-24,PE,0,0,12.65
2024-02-02,16000.0,2027-06-24,CE,0,0,9140.5
2024-02-02,16000.0,2026-06-25,CE,0,0,8249.9
2024-02-02,16000.0,2024-12-26,PE,17200,24,51.95
2024-02-02,16000.0,2024-09-26,CE,0,0,6540.0
2024-02-02,16000.0,2025-12-24,PE,2550,0,5.35
2024-02-02,22300.0,2024-02-08,PE,214100,50128,445.0
2024-02-02,22450.0,2024-04-25,PE,0,0,662.5
2024-02-02,19850.0,2024-04-25,PE,50,0,15.15
2024-02-02,22300.0,2024-02-29,PE,102750,8526,514.4
2024-02-02,22300.0,2024-02-22,PE,3350,84,499.0
2024-02-02,19850.0,2024-02-15,CE,200,0,2051.45
2024-02-02,22450.0,2024-03-28,PE,900,17,638.55
2024-02-02,22450.0,2024-02-22,PE,0,0,593.05
2024-02-02,19850.0,2024-03-28,PE,200,0,5.25
2024-02-02,22300.0,2024-02-22,CE,31600,1421,127.95
2024-02-02,22100.0,2024-04-25,PE,100,2,477.55
2024-02-02,22100.0,2024-04-25,CE,250,6,568.0
2024-02-02,22100.0,2024-02-22,CE,31550,2126,199.2
2024-02-02,22100.0,2024-02-22,PE,8200,623,369.4
2024-02-02,22100.0,2024-02-29,PE,161100,27121,393.35
2024-02-02,22100.0,2024-02-08,PE,644800,731288,284.1
2024-02-02,21850.0,2024-03-07,PE,0,0,267.75
2024-02-02,21850.0,2024-04-25,PE,0,0,367.55
2024-02-02,21850.0,2024-03-28,CE,5050,128,611.45
