Date,Strike,Expiry,OptionType,OI,Volume,SettlementPrice
2024-05-16,23000.0,2026-12-31,PE,8525,18,1055.0
2024-05-16,23000.0,2024-06-13,CE,30400,1421,299.55
2024-05-16,23000.0,2024-07-25,CE,100225,1898,523.35
2024-05-16,23550.0,2024-05-16,PE,925,0,22403.85
2024-05-16,23000.0,2027-12-30,PE,0,0,564.0
2024-05-16,23550.0,2024-07-25,PE,525,2,1069.25
2024-05-16,23550.0,2024-05-16,CE,221075,46318,22403.85
2024-05-16,23000.0,2025-12-24,CE,5650,2,2800.0
2024-05-16,23000.0,2024-06-27,PE,964500,18022,806.0
2024-05-16,23550.0,2024-05-23,PE,1975,35,1120.45
2024-05-16,23000.0,2026-06-25,CE,0,0,3397.25
2024-05-16,23000.0,2025-12-24,PE,16000,57,1045.0
2024-05-16,23000.0,2024-06-13,PE,25,1,640.95
2024-05-16,23000.0,2028-06-29,PE,0,0,518.2
2024-05-16,23000.0,2026-06-25,PE,150,0,714.8
2024-05-16,22800.0,2024-05-23,PE,81075,7527,405.95
2024-05-16,22800.0,2024-06-13,CE,0,0,235.3
2024-05-16,22800.0,2024-06-27,PE,68025,1233,697.15
2024-05-16,22800.0,2024-07-25,PE,3650,169,727.0
2024-05-16,22550.0,2024-05-16,PE,311725,116443,22403.85
2024-05-16,22550.0,2024-06-06,CE,975,49,439.7
2024-05-16,22550.0,2024-05-16,CE,4700875,10393542,22403.85
2024-05-16,22100.0,2024-05-23,CE,696050,454765,370.2
2024-05-16,22100.0,2024-05-16,CE,3267775,21656720,22403.85
2024-05-16,22100.0,2024-07-25,CE,4225,421,1032.45
2024-05-16,24500.0,2024-05-30,PE,277025,653,2043.4
2024-05-16,22100.0,2024-05-30,CE,588625,135031,453.5
2024-05-16,22100.0,2024-06-06,CE,16125,1429,708.7
2024-05-16,22100.0,2024-05-16,PE,11013075,39503907,22403.85
2024-05-16,22100.0,2024-07-25,PE,7925,222,449.05
2024-05-16,27000.0,2025-12-24,CE,0,0,988.55
2024-05-16,27000.0,2026-12-31,PE,0,0,2001.6
2024-05-16,27000.0,2025-03-27,PE,0,0,3248.05
2024-05-16,27000.0,2028-06-29,CE,0,0,3832.05
2024-05-16,27000.0,2024-09-26,PE,0,0,3914.15
2024-05-16,27000.0,2025-06-26,PE,0,0,2999.95
2024-05-16,27000.0,2025-06-26,CE,0,0,506.75
2024-05-16,27000.0,2026-06-25,CE,0,0,1528.4
2024-05-16,27000.0,2027-06-24,CE,0,0,2662.4
2024-05-16,27000.0,2024-06-27,CE,279100,2704,8.4
2024-05-16,27000.0,2024-12-26,PE,100,0,3545.55
2024-05-16,24100.0,2024-07-25,CE,1950,0,133.45
2024-05-16,24100.0,2024-05-23,PE,2025,23,1689.45
2024-05-16,24100.0,2024-06-27,PE,2575,24,1615.2
2024-05-16,20800.0,2024-05-23,CE,1875,38,1632.1
2024-05-16,20800.0,2024-06-13,PE,150,5,6.95
2024-05-16,20800.0,2024-07-25,PE,218725,1601,165.2
2024-05-16,20800.0,2024-05-16,CE,550,44,22403.85
2024-05-16,21950.0,2024-06-06,PE,375,28,256.7
2024-05-16,22350.0,2024-06-13,PE,0,0,271.1
2024-05-16,22350.0,2024-06-06,CE,6225,464,545.25
2024-05-16,21950.0,2024-05-23,PE,737350,254271,30.95
2024-05-16,22350.0,2024-07-25,PE,700,20,390.45
