Date,Strike,Expiry,OptionType,OI,Volume,SettlementPrice
2024-01-02,19500.0,2024-01-11,PE,93100,2156,2.55
2024-01-02,21100.0,2024-01-11,CE,10800,81,615.15
2024-01-02,21100.0,2024-01-25,PE,978950,16678,98.35
2024-01-02,21100.0,2024-03-28,PE,4050,36,269.5
2024-01-02,21100.0,2024-01-18,CE,550,5,727.5
2024-01-02,21100.0,2024-02-01,PE,4800,29,74.1
2024-01-02,21100.0,2024-01-11,PE,497550,30412,30.0
2024-01-02,22350.0,2024-01-11,CE,142050,18828,13.7
2024-01-02,22350.0,2024-01-25,CE,97700,4101,80.65
2024-01-02,22350.0,2024-02-01,CE,700,0,105.7
2024-01-02,22350.0,2024-03-28,PE,100,2,701.6
2024-01-02,21950.0,2024-01-11,PE,27850,1985,328.7
2024-01-02,22350.0,2024-02-29,CE,1900,2,241.0
2024-01-02,21950.0,2024-02-01,CE,400,8,288.1
2024-01-02,21950.0,2024-03-28,PE,400,14,554.2
2024-01-02,21950.0,2024-02-29,PE,700,7,494.0
2024-01-02,22350.0,2024-01-11,PE,0,0,658.75
2024-01-02,22350.0,2024-01-04,PE,2300,34,686.7
2024-01-02,21950.0,2024-03-28,CE,400,0,546.05
2024-01-02,21950.0,2024-01-18,CE,18000,913,144.75
2024-01-02,21950.0,2024-02-01,PE,0,0,393.7
2024-01-02,21950.0,2024-01-18,PE,1600,88,367.55
2024-01-02,21950.0,2024-01-04,PE,293100,30156,299.7
2024-01-02,22350.0,2024-01-18,PE,0,0,657.4
2024-01-02,21400.0,2024-02-29,PE,60400,658,292.85
2024-01-02,21400.0,2024-02-01,PE,2100,22,198.15
2024-01-02,15000.0,2024-12-26,PE,28300,0,0.1
2024-01-02,15000.0,2027-12-30,PE,350,0,5.7
2024-01-02,19500.0,2024-02-29,PE,432050,1050,33.35
2024-01-02,19500.0,2025-12-24,CE,1250,0,4729.2
2024-01-02,18800.0,2024-01-04,PE,662850,7626,1.15
2024-01-02,18800.0,2024-01-25,CE,4350,1,2940.0
2024-01-02,18600.0,2024-01-25,PE,83300,4,0.05
2024-01-02,18600.0,2024-01-04,PE,129250,7066,1.15
2024-01-02,21200.0,2024-02-29,CE,19350,115,916.4
2024-01-02,21200.0,2024-01-11,CE,43800,912,537.4
2024-01-02,21200.0,2024-01-18,CE,1250,11,602.8
2024-01-02,21200.0,2024-02-01,PE,3500,27,149.0
2024-01-02,21200.0,2024-03-28,CE,0,0,1003.3
2024-01-02,21200.0,2024-01-25,PE,1109550,28146,117.15
2024-01-02,20850.0,2024-01-18,PE,6900,289,35.05
2024-01-02,20850.0,2024-01-18,CE,0,0,889.85
2024-01-02,20850.0,2024-01-11,PE,111950,7214,13.2
2024-01-02,19400.0,2024-02-29,CE,0,0,2474.95
2024-01-02,17400.0,2024-01-25,CE,14600,1,4339.65
2024-01-02,21400.0,2024-02-29,CE,19300,178,778.35
2024-01-02,21400.0,2024-03-28,PE,1850,93,357.35
2024-01-02,21400.0,2024-02-01,CE,450,0,531.8
2024-01-02,22900.0,2024-03-28,CE,1000,59,255.65
2024-01-02,22900.0,2024-02-29,PE,900,4,1096.3
2024-01-02,22900.0,2024-01-18,CE,44850,1382,8.1
2024-01-02,22900.0,2024-01-11,PE,150,4,1196.45
2024-01-02,17850.0,2024-01-25,CE,150,0,3891.55
2024-01-02,17850.0,2024-01-25,PE,1000,0,0.05
2024-01-02,21050.0,2024-01-04,CE,8850,63,606.95
2024-01-02,21050.0,2024-02-29,PE,2400,27,123.2
2024-01-02,21050.0,2024-01-11,PE,77550,8424,25.95
2024-01-02,21050.0,2024-01-11,CE,800,69,660.8
2024-01-02,19800.0,2024-02-01,CE,0,0,1976.1
2024-01-02,19800.0,2024-02-01,PE,0,0,0.75
2024-01-02,19800.0,2024-01-04,CE,17050,3,1873.1
2024-01-02,22550.0,2024-03-28,CE,200,7,299.25
2024-01-02,18700.0,2024-01-04,PE,154950,6263,1.15
2024-01-02,22800.0,2024-01-04,CE,1834200,191940,1.75
2024-01-02,18700.0,2024-01-25,PE,130900,51,4.2
2024-01-02,22550.0,2024-01-25,CE,85300,4568,47.35
2024-01-02,22550.0,2024-02-01,CE,100,1,90.15
2024-01-02,22800.0,2024-01-18,CE,26150,1296,10.7
2024-01-02,21900.0,2024-02-29,PE,34250,545,489.15
2024-01-02,14000.0,2025-06-26,PE,675,0,0.1
2024-01-02,14000.0,2024-06-27,PE,7275,0,0.05
2024-01-02,14000.0,2024-03-28,CE,327550,75,7791.25
2024-01-02,14000.0,2024-12-26,PE,3300,0,0.05
2024-01-02,14000.0,2026-06-25,PE,100,0,0.75
2024-01-02,26000.0,2027-12-30,CE,0,0,3059.1
2024-01-02,19650.0,2024-01-18,CE,0,0,2073.85
2024-01-02,19650.0,2024-02-29,CE,0,0,2230.15
2024-01-02,26000.0,2028-12-28,PE,0,0,979.65
2024-01-02,26000.0,2024-06-27,PE,0,0,3529.2
2024-01-02,20950.0,2024-01-25,CE,14050,25,839.45
2024-01-02,20250.0,2024-01-11,CE,0,0,1449.5
2024-01-02,20250.0,2024-02-01,CE,0,0,1532.9
2024-01-02,20950.0,2024-01-25,PE,81800,2516,72.35
2024-01-02,20250.0,2024-03-28,PE,100,2,45.35
2024-01-02,20250.0,2024-01-18,PE,0,0,0.5
2024-01-02,20150.0,2024-01-11,CE,0,0,1549.3
2024-01-02,22600.0,2024-03-28,PE,50,1,860.85
2024-01-02,23250.0,2024-01-11,CE,13250,1011,2.7
2024-01-02,22600.0,2024-01-04,CE,4504950,414074,2.15
2024-01-02,22600.0,2024-02-29,PE,19500,47,880.05
2024-01-02,20150.0,2024-01-18,PE,2600,45,11.55
2024-01-02,23250.0,2024-01-11,PE,0,0,1545.55
2024-01-02,20150.0,2024-01-25,CE,1450,0,1602.65
2024-01-02,20150.0,2024-02-01,PE,6400,0,3.4
2024-01-02,23250.0,2024-02-29,CE,2700,60,79.65
2024-01-02,22600.0,2024-02-29,CE,14550,443,206.65
2024-01-02,20150.0,2024-02-01,CE,0,0,1630.7
2024-01-02,22600.0,2024-02-01,PE,0,0,868.95
2024-01-02,22600.0,2024-01-18,PE,0,0,883.1
2024-01-02,20900.0,2024-02-29,PE,30350,335,167.55
2024-01-02,20900.0,2024-01-18,CE,100,2,901.45
2024-01-02,18950.0,2024-01-25,PE,9350,0,0.05
2024-01-02,19550.0,2024-02-29,CE,0,0,2327.85
2024-01-02,19550.0,2024-01-04,CE,0,0,2123.05
2024-01-02,21800.0,2024-01-25,CE,1067000,63782,275.65
2024-01-02,19750.0,2024-01-11,PE,50,0,0.05
2024-01-02,19750.0,2024-02-01,PE,0,0,0.6
2024-01-02,21250.0,2024-03-28,CE,0,0,967.9
2024-01-02,21250.0,2024-02-29,PE,1900,32,171.95
2024-01-02,21250.0,2024-03-28,PE,50,2,301.1
2024-01-02,21250.0,2024-02-01,CE,1000,0,639.55
2024-01-02,18650.0,2024-01-04,PE,152700,6645,1.25
2024-01-02,18650.0,2024-01-25,PE,4200,0,0.05
2024-01-02,18650.0,2024-01-25,CE,0,0,3094.95
2024-01-02,18650.0,2024-02-29,PE,1050,0,0.15
2024-01-02,22250.0,2024-01-18,CE,10550,293,59.6
2024-01-02,22250.0,2024-01-11,PE,6000,33,585.5
2024-01-02,22250.0,2024-03-28,CE,2250,1,409.65
2024-01-02,23000.0,2024-01-04,CE,6630350,465885,1.3
2024-01-02,23000.0,2024-02-01,CE,33700,549,32.9
2024-01-02,23000.0,2025-12-24,CE,2150,1,2337.05
2024-01-02,23000.0,2024-01-25,CE,985450,33801,14.8
2024-01-02,18500.0,2024-01-04,CE,2850,3,3150.0
2024-01-02,23000.0,2027-12-30,CE,0,0,4620.95
2024-01-02,23000.0,2024-06-27,PE,102400,265,1217.2
2024-01-02,23000.0,2024-03-28,CE,651600,5379,220.55
2024-01-02,23000.0,2026-06-25,CE,0,0,2926.8
2024-01-02,23000.0,2025-12-24,PE,0,0,796.5
2024-01-02,23000.0,2026-12-31,CE,500,0,3520.55
2024-01-02,23000.0,2028-06-29,PE,0,0,467.15
2024-01-02,23000.0,2026-06-25,PE,0,0,716.55
2024-01-02,23000.0,2027-06-24,PE,0,0,579.8
2024-01-02,20550.0,2024-01-11,PE,38400,1803,6.2
2024-01-02,20550.0,2024-01-11,CE,0,0,1150.25
2024-01-02,20550.0,2024-01-04,PE,155450,23705,1.15
2024-01-02,20550.0,2024-03-28,CE,0,0,1516.9
2024-01-02,18400.0,2024-01-04,PE,441650,22334,1.2
2024-01-02,20550.0,2024-01-04,CE,1800,1,1123.4
2024-01-02,20550.0,2024-01-18,CE,0,0,1179.4
2024-01-02,20550.0,2024-02-01,PE,0,0,14.95
2024-01-02,20550.0,2024-02-01,CE,0,0,1244.45
2024-01-02,20550.0,2024-02-29,PE,1800,1,46.85
2024-01-02,18400.0,2024-01-25,PE,81650,1,0.05
2024-01-02,20550.0,2024-01-18,PE,6600,190,17.75
2024-01-02,18400.0,2024-01-04,CE,0,0,3272.6
2024-01-02,19150.0,2024-01-04,PE,37950,2682,1.3
2024-01-02,19100.0,2024-01-04,PE,609700,9135,1.15
2024-01-02,19100.0,2024-01-04,CE,1100,0,2572.85
2024-01-02,25000.0,2028-12-28,CE,0,0,4575.65
2024-01-02,25000.0,2026-06-25,PE,0,0,1402.45
2024-01-02,25000.0,2026-06-25,CE,0,0,1920.9
2024-01-02,25000.0,2024-03-28,CE,256550,860,29.1
2024-01-02,25000.0,2026-12-31,PE,0,0,1227.3
2024-01-02,25000.0,2024-06-27,PE,0,0,2619.9
2024-01-02,25000.0,2025-06-26,PE,0,0,1850.8
2024-01-02,25000.0,2026-12-31,CE,0,0,2472.2
2024-01-02,25000.0,2025-06-26,CE,0,0,896.75
2024-01-02,25000.0,2025-12-24,PE,0,0,1605.25
2024-01-02,25000.0,2024-09-26,CE,950,0,244.45
2024-01-02,19800.0,2024-01-25,CE,58850,29,1941.95
2024-01-02,22550.0,2024-03-28,PE,0,0,827.65
2024-01-02,18700.0,2024-01-25,CE,3600,1,3058.15
2024-01-02,22800.0,2024-02-29,PE,2350,21,1012.95
2024-01-02,22800.0,2024-01-25,PE,12650,19,1056.7
2024-01-02,22550.0,2024-02-29,CE,2600,15,213.2
2024-01-02,22550.0,2024-01-11,CE,115750,7257,6.55
2024-01-02,21900.0,2024-01-18,CE,30250,1930,163.0
2024-01-02,21900.0,2024-01-25,PE,331300,27805,367.9
2024-01-02,21900.0,2024-01-04,CE,5970800,2086259,15.9
2024-01-02,14000.0,2024-03-28,PE,100850,56,4.95
2024-01-02,14000.0,2024-12-26,CE,100,0,8565.1
