Date,Strike,Expiry,OptionType,OI,Volume,SettlementPrice
2024-01-24,23100.0,2024-02-22,CE,100,0,7.55
2024-01-24,23100.0,2024-02-29,CE,81800,2006,30.65
2024-01-24,21300.0,2024-02-01,PE,1409000,224092,110.0
2024-01-24,21300.0,2024-02-22,PE,2000,77,225.55
2024-01-24,21300.0,2024-02-15,CE,5900,999,474.5
2024-01-24,21300.0,2024-01-25,CE,3220500,4964835,199.2
2024-01-24,21300.0,2024-02-01,CE,757700,170280,348.4
2024-01-24,21300.0,2024-02-08,PE,93000,12502,171.0
2024-01-24,21300.0,2024-02-08,CE,39350,8791,428.75
2024-01-24,21300.0,2024-02-29,CE,279450,27558,567.8
2024-01-24,19750.0,2024-02-22,CE,0,0,1811.0
2024-01-24,19750.0,2024-02-15,CE,0,0,1784.55
2024-01-24,19750.0,2024-02-01,PE,29400,4924,3.45
2024-01-24,21250.0,2024-02-15,PE,1300,53,176.15
2024-01-24,21250.0,2024-03-28,CE,800,29,795.55
2024-01-24,21250.0,2024-02-29,PE,60100,2765,226.5
2024-01-24,21250.0,2024-02-08,PE,16950,4521,146.55
2024-01-24,18650.0,2024-02-29,CE,1650,35,2894.05
2024-01-24,22250.0,2024-02-15,CE,500,0,49.7
2024-01-24,22250.0,2024-02-01,PE,2000,1,767.65
2024-01-24,22250.0,2024-02-29,CE,34500,1945,132.35
2024-01-24,22250.0,2024-02-22,CE,0,0,79.1
2024-01-24,18500.0,2024-01-25,PE,1170700,114561,0.4
2024-01-24,18500.0,2024-01-25,CE,123450,551,2967.15
2024-01-24,23000.0,2026-12-31,PE,5850,1,1072.3
2024-01-24,19000.0,2024-01-25,CE,307800,2414,2477.65
2024-01-24,19000.0,2028-12-28,PE,0,0,98.9
2024-01-24,19000.0,2024-09-26,CE,0,0,3342.4
2024-01-24,19000.0,2027-12-30,PE,700,0,109.45
2024-01-24,19000.0,2025-12-24,CE,3200,0,4866.95
2024-01-24,19000.0,2027-12-30,CE,0,0,6994.7
2024-01-24,19000.0,2025-06-26,PE,0,0,90.9
2024-01-24,19000.0,2028-06-29,CE,0,0,7471.95
2024-01-24,19000.0,2027-06-24,CE,100,0,6480.25
2024-01-24,20700.0,2024-02-08,CE,900,16,826.0
2024-01-24,20700.0,2024-02-15,PE,0,0,29.15
2024-01-24,20700.0,2024-02-01,CE,11050,362,865.5
2024-01-24,20700.0,2024-02-08,PE,80550,3892,46.45
2024-01-24,20700.0,2024-02-22,PE,0,0,43.95
2024-01-24,20700.0,2024-03-28,CE,650,20,1168.35
2024-01-24,20700.0,2024-03-28,PE,128000,1236,159.65
2024-01-24,20700.0,2024-01-25,PE,5188200,1982922,2.05
2024-01-24,20700.0,2024-02-29,PE,333600,13696,100.75
2024-01-24,20700.0,2024-02-22,CE,0,0,908.6
2024-01-24,20700.0,2024-01-25,CE,45400,1083,787.0
2024-01-24,20700.0,2024-02-15,CE,0,0,867.15
2024-01-24,20700.0,2024-02-01,PE,390800,69773,20.0
2024-01-24,20700.0,2024-02-29,CE,37800,845,1021.6
2024-01-24,20950.0,2024-01-25,CE,30700,4578,532.3
2024-01-24,20250.0,2024-02-01,CE,50,1,1288.8
2024-01-24,20950.0,2024-01-25,PE,1758100,2121175,4.55
2024-01-24,19500.0,2024-02-29,PE,768000,9631,14.9
2024-01-24,19500.0,2025-12-24,CE,1300,1,4470.9
2024-01-24,19500.0,2024-02-15,PE,0,0,0.1
2024-01-24,21100.0,2024-02-08,CE,8750,930,574.5
2024-01-24,21100.0,2024-02-22,CE,0,0,587.25
2024-01-24,21100.0,2024-02-15,PE,8250,409,147.55
2024-01-24,21100.0,2024-01-25,PE,4526600,4433609,8.35
2024-01-24,21100.0,2024-03-28,PE,50400,578,255.8
2024-01-24,22350.0,2024-02-15,PE,0,0,842.5
2024-01-24,21950.0,2024-02-15,CE,1700,21,153.65
2024-01-24,22350.0,2024-01-25,CE,2853300,289563,0.7
2024-01-24,22350.0,2024-02-01,CE,82100,11188,13.9
2024-01-24,21950.0,2024-02-08,PE,3100,2,501.65
2024-01-24,22350.0,2024-03-28,PE,1200,5,838.3
2024-01-24,21950.0,2024-01-25,PE,95750,1063,471.1
2024-01-24,22350.0,2024-02-08,CE,24800,1108,42.15
2024-01-24,22350.0,2024-02-29,CE,23750,1349,109.2
2024-01-24,22350.0,2024-02-15,CE,1050,0,37.15
2024-01-24,21950.0,2024-02-01,CE,130450,18956,57.2
2024-01-24,21950.0,2024-03-28,PE,2150,0,577.95
2024-01-24,21950.0,2024-02-29,PE,16000,520,535.85
2024-01-24,21950.0,2024-02-29,CE,23350,908,224.45
2024-01-24,21950.0,2024-03-28,CE,1150,25,395.2
2024-01-24,22350.0,2024-02-08,PE,0,0,849.95
2024-01-24,21950.0,2024-02-01,PE,17500,363,466.4
2024-01-24,21950.0,2024-02-15,PE,0,0,516.15
2024-01-24,23350.0,2024-02-22,CE,0,0,3.25
2024-01-24,23350.0,2024-01-25,PE,0,0,1891.75
2024-01-24,23350.0,2024-03-28,CE,1250,12,61.05
2024-01-24,23350.0,2024-02-01,CE,23100,565,2.8
2024-01-24,19650.0,2024-02-15,CE,0,0,1883.95
2024-01-24,19650.0,2024-01-25,CE,250,0,1807.6
2024-01-24,19650.0,2024-02-08,CE,0,0,1858.4
2024-01-24,26000.0,2027-12-30,PE,0,0,1365.3
2024-01-24,26000.0,2024-03-28,PE,10750,9,4240.2
2024-01-24,26000.0,2026-12-31,CE,0,0,1884.55
2024-01-24,26000.0,2024-12-26,PE,0,0,3168.85
2024-01-24,19650.0,2024-02-29,PE,7850,516,19.0
2024-01-24,19650.0,2024-03-28,PE,1350,28,11.45
2024-01-24,19650.0,2024-02-22,PE,0,0,0.9
2024-01-24,20750.0,2024-02-29,CE,1450,6,907.3
2024-01-24,20750.0,2024-02-15,CE,0,0,822.65
2024-01-24,20750.0,2024-03-28,CE,500,3,1065.0
2024-01-24,20750.0,2024-02-22,PE,0,0,50.5
2024-01-24,20750.0,2024-02-01,PE,100650,17588,23.15
2024-01-24,23300.0,2024-02-08,CE,16600,89,8.5
2024-01-24,23300.0,2024-02-15,CE,500,0,1.1
2024-01-24,23300.0,2024-03-28,CE,21500,493,64.4
2024-01-24,23300.0,2024-02-15,PE,0,0,1752.55
2024-01-24,23300.0,2024-02-22,PE,0,0,1725.3
