Date,Strike,Expiry,OptionType,OI,Volume,SettlementPrice
2024-01-12,22350.0,2024-02-15,PE,0,0,509.25
2024-01-12,21950.0,2024-02-15,CE,0,0,367.45
2024-01-12,22350.0,2024-01-25,CE,283750,13800,55.15
2024-01-12,22350.0,2024-02-01,CE,4350,414,123.1
2024-01-12,21950.0,2024-02-08,PE,1600,45,285.2
2024-01-12,22350.0,2024-03-28,PE,200,0,563.1
2024-01-12,21950.0,2024-01-25,PE,147400,9127,200.2
2024-01-12,22350.0,2024-02-08,CE,0,0,151.8
2024-01-12,22350.0,2024-02-29,CE,11350,263,286.3
2024-01-12,22350.0,2024-02-15,CE,0,0,193.85
2024-01-12,21950.0,2024-02-01,CE,13450,448,302.4
2024-01-12,21950.0,2024-03-28,PE,2900,25,405.95
2024-01-12,21950.0,2024-02-29,PE,15050,277,333.2
2024-01-12,21950.0,2024-02-29,CE,14150,453,478.25
2024-01-12,21950.0,2024-03-28,CE,1450,9,619.4
2024-01-12,21550.0,2024-02-01,CE,4700,366,569.4
2024-01-12,21550.0,2024-03-28,CE,550,6,869.4
2024-01-12,21550.0,2024-02-29,CE,7700,141,742.2
2024-01-12,21350.0,2024-01-18,CE,25650,1073,597.7
2024-01-12,21350.0,2024-01-25,CE,40350,1482,651.4
2024-01-12,21350.0,2024-01-25,PE,141850,12396,45.3
2024-01-12,21350.0,2024-02-15,PE,0,0,89.1
2024-01-12,21350.0,2024-03-28,PE,1750,74,242.2
2024-01-12,21350.0,2024-01-18,PE,1671200,379782,16.3
2024-01-12,15000.0,2024-12-26,PE,28300,0,0.05
2024-01-12,20850.0,2024-01-18,PE,1169800,172589,4.55
2024-01-12,20250.0,2024-02-08,PE,0,0,1.4
2024-01-12,20250.0,2024-03-28,PE,100,0,23.75
2024-01-12,20250.0,2024-02-15,PE,0,0,3.15
2024-01-12,20250.0,2024-01-18,PE,123200,22182,2.4
2024-01-12,20250.0,2024-01-25,CE,17300,0,1693.2
2024-01-12,20250.0,2024-02-29,CE,200,0,1832.15
2024-01-12,20250.0,2024-02-08,CE,0,0,1746.8
2024-01-12,20950.0,2024-02-29,PE,9500,297,87.8
2024-01-12,20250.0,2024-02-15,CE,0,0,1774.65
2024-01-12,20950.0,2024-02-29,CE,750,0,1182.95
2024-01-12,20150.0,2024-02-01,CE,0,0,1819.15
2024-01-12,22600.0,2024-02-01,PE,0,0,676.85
2024-01-12,22600.0,2024-01-18,PE,2700,178,662.4
2024-01-12,22600.0,2024-01-18,CE,3984150,753481,4.0
2024-01-12,23250.0,2024-01-25,PE,50,0,1300.65
2024-01-12,22600.0,2024-02-01,CE,53850,3405,59.35
2024-01-12,23250.0,2024-01-18,PE,0,0,1329.65
2024-01-12,23250.0,2024-02-08,PE,0,0,1254.75
2024-01-12,23250.0,2024-03-28,CE,1350,7,144.9
2024-01-12,23250.0,2024-03-28,PE,100,0,1174.1
2024-01-12,20150.0,2024-01-25,PE,31800,638,5.1
2024-01-12,23250.0,2024-02-29,PE,150,0,1210.9
2024-01-12,20150.0,2024-02-29,CE,50,0,1929.0
2024-01-12,20150.0,2024-01-18,CE,200,0,1766.9
2024-01-12,23250.0,2024-01-18,CE,229650,25952,0.85
2024-01-12,22600.0,2024-02-15,PE,0,0,685.35
2024-01-12,23250.0,2024-01-25,CE,21900,976,3.3
2024-01-12,20100.0,2024-02-29,CE,300,0,1977.65
2024-01-12,20100.0,2024-02-15,PE,0,0,1.75
