Date,Strike,Expiry,OptionType,OI,Volume,SettlementPrice
2024-04-03,23000.0,2024-05-30,CE,552400,7949,240.9
2024-04-03,23550.0,2024-05-30,PE,350,7,1053.35
2024-04-03,23000.0,2025-03-27,CE,0,0,1835.9
2024-04-03,23000.0,2024-04-25,CE,2824100,62186,68.25
2024-04-03,23000.0,2026-12-31,PE,6350,0,666.75
2024-04-03,23550.0,2024-05-02,CE,0,0,71.5
2024-04-03,23000.0,2028-12-28,CE,0,0,6658.95
2024-04-03,23000.0,2027-12-30,PE,0,0,569.35
2024-04-03,23000.0,2024-04-25,PE,869200,9560,522.5
2024-04-03,23550.0,2024-04-10,CE,10350,754,1.75
2024-04-03,23000.0,2025-06-26,CE,0,0,2213.5
2024-04-03,23000.0,2024-04-18,PE,4750,157,518.25
2024-04-03,23000.0,2024-12-26,CE,209050,547,1311.9
2024-04-03,23000.0,2024-12-26,PE,306400,975,702.3
2024-04-03,23000.0,2024-05-02,CE,52500,646,128.15
2024-04-03,23550.0,2024-04-18,PE,300,6,1063.8
2024-04-03,23550.0,2024-04-04,CE,130000,32246,0.35
2024-04-03,23000.0,2024-04-04,CE,10512650,1734515,0.75
2024-04-03,23550.0,2024-05-30,CE,450,12,84.3
2024-04-03,23550.0,2024-04-25,CE,33850,2860,9.4
2024-04-03,23000.0,2024-05-02,PE,200,1,626.8
2024-04-03,23000.0,2025-12-24,CE,2650,3,2927.2
2024-04-03,23000.0,2024-06-27,PE,546150,2671,653.9
2024-04-03,23550.0,2024-04-18,CE,2900,178,5.05
2024-04-03,23000.0,2026-06-25,CE,0,0,3612.5
2024-04-03,23000.0,2025-12-24,PE,5600,40,1020.0
2024-04-03,23000.0,2024-04-10,CE,2256000,151621,9.2
2024-04-03,23000.0,2026-12-31,CE,500,0,4288.45
2024-04-03,23000.0,2026-06-25,PE,150,0,717.6
2024-04-03,23000.0,2027-06-24,PE,0,0,618.8
2024-04-03,23000.0,2024-09-26,CE,74650,225,888.85
2024-04-03,18500.0,2024-12-26,CE,1000,0,4921.05
2024-04-03,23000.0,2024-05-30,PE,155550,2434,543.85
2024-04-03,23000.0,2024-04-04,PE,413800,5586,567.15
2024-04-03,23000.0,2027-06-24,CE,0,0,4889.3
2024-04-03,23000.0,2024-06-27,CE,941300,4323,484.3
2024-04-03,21150.0,2024-04-25,PE,22300,1495,10.6
2024-04-03,21150.0,2024-04-04,CE,1900,12,1288.8
2024-04-03,21150.0,2024-06-27,CE,100,1,1755.6
2024-04-03,21150.0,2024-05-30,PE,2600,22,43.7
