Date,Strike,Expiry,OptionType,OI,Volume,SettlementPrice
2024-02-01,23300.0,2024-04-25,CE,0,0,129.4
2024-02-01,23300.0,2024-02-01,PE,0,0,21697.45
2024-02-01,23300.0,2024-04-25,PE,0,0,1372.8
2024-02-01,23300.0,2024-02-01,CE,784850,405149,21697.45
2024-02-01,23300.0,2024-03-28,PE,500,1,1419.85
2024-02-01,23300.0,2024-02-22,CE,0,0,3.0
2024-02-01,22850.0,2024-02-22,PE,0,0,1080.05
2024-02-01,21200.0,2024-02-29,CE,136300,941,685.15
2024-02-01,21200.0,2024-02-08,CE,122200,2628,530.65
2024-02-01,21200.0,2024-04-25,PE,0,0,202.15
2024-02-01,21200.0,2024-02-22,CE,250,0,644.75
2024-02-01,21200.0,2024-02-08,PE,1364650,162434,32.25
2024-02-01,21200.0,2024-02-01,PE,5271750,4582060,21697.45
2024-02-01,21200.0,2024-02-15,PE,68750,3649,73.75
2024-02-01,21200.0,2024-02-15,CE,1300,10,598.75
2024-02-01,21200.0,2024-03-28,CE,26700,32,899.55
2024-02-01,25000.0,2027-06-24,CE,0,0,2960.2
2024-02-01,25000.0,2028-06-29,PE,0,0,903.4
2024-02-01,25000.0,2028-12-28,CE,0,0,4556.7
2024-02-01,25000.0,2026-06-25,PE,0,0,1458.8
2024-02-01,25000.0,2026-06-25,CE,0,0,1891.3
2024-02-01,25000.0,2024-03-28,CE,363500,1132,13.85
2024-02-01,25000.0,2026-12-31,PE,0,0,1282.85
2024-02-01,25000.0,2024-06-27,PE,0,0,2694.35
2024-02-01,25000.0,2025-06-26,PE,0,0,1907.75
2024-02-01,25000.0,2024-12-26,PE,8500,2,2227.15
2024-02-01,25000.0,2026-12-31,CE,0,0,2445.8
2024-02-01,19500.0,2024-02-29,PE,974500,19832,5.95
2024-02-01,19500.0,2025-12-24,CE,1300,0,4674.5
2024-02-01,19500.0,2024-02-15,PE,0,0,0.05
2024-02-01,19500.0,2024-02-22,CE,0,0,2273.05
2024-02-01,21100.0,2024-02-08,CE,127000,1233,621.05
2024-02-01,21100.0,2024-02-22,CE,0,0,727.6
2024-02-01,21100.0,2024-02-15,PE,57750,2973,58.25
2024-02-01,21100.0,2024-03-28,PE,64300,744,196.0
2024-02-01,21100.0,2024-02-01,PE,4289850,2850282,21697.45
2024-02-01,22350.0,2024-02-15,PE,0,0,632.1
2024-02-01,21950.0,2024-02-15,CE,15600,822,136.95
2024-02-01,21950.0,2024-04-25,PE,0,0,479.4
2024-02-01,22350.0,2024-02-01,CE,2728850,3073973,21697.45
2024-02-01,21950.0,2024-02-08,PE,49650,8247,318.0
