Date,Strike,Expiry,OptionType,OI,Volume,SettlementPrice
2024-03-27,23850.0,2024-04-25,PE,450,0,1605.0
2024-03-27,26000.0,2028-12-28,PE,0,0,913.2
2024-03-27,22700.0,2024-04-04,PE,549650,1982,452.1
2024-03-27,22000.0,2024-04-04,CE,2728300,65026,315.7
2024-03-27,26000.0,2024-06-27,CE,181900,736,22.2
2024-03-27,22450.0,2024-04-10,PE,8850,63,286.05
2024-03-27,22150.0,2024-04-04,PE,740550,76939,104.65
2024-03-27,22400.0,2024-04-04,CE,1546550,118432,77.3
2024-03-27,20500.0,2024-04-10,PE,26500,659,3.5
2024-03-27,23300.0,2024-04-25,CE,427350,12201,29.3
2024-03-27,19900.0,2024-04-25,PE,5750,254,7.05
2024-03-27,21100.0,2024-04-10,CE,0,0,1081.65
2024-03-27,23650.0,2024-03-28,CE,29100,4340,0.25
2024-03-27,23700.0,2024-04-04,CE,24550,651,1.35
2024-03-27,20750.0,2024-04-25,PE,11150,572,16.8
2024-03-27,19500.0,2025-12-24,CE,1350,0,4880.25
2024-03-27,25000.0,2024-09-26,PE,0,0,2203.85
2024-03-27,20500.0,2024-05-02,CE,0,0,1764.1
2024-03-27,23300.0,2024-04-10,CE,15050,653,4.7
2024-03-27,19650.0,2024-04-25,CE,150,0,2578.8
2024-03-27,21600.0,2024-03-28,CE,114400,2303,565.05
2024-03-27,20700.0,2024-05-02,CE,0,0,1569.85
2024-03-27,25000.0,2024-12-26,CE,221550,313,448.05
2024-03-27,22500.0,2024-03-28,PE,1083050,45483,335.85
2024-03-27,22400.0,2024-04-10,PE,42800,2243,259.55
2024-03-27,21000.0,2024-04-18,CE,0,0,1216.5
2024-03-27,21850.0,2024-04-18,CE,50,0,482.4
2024-03-27,21050.0,2024-04-18,PE,50,0,9.3
2024-03-27,23000.0,2024-05-30,CE,298050,2855,230.0
2024-03-27,23950.0,2024-04-10,PE,0,0,1764.5
2024-03-27,24000.0,2024-04-04,CE,615350,26989,1.35
