Date,Strike,Expiry,OptionType,OI,Volume,SettlementPrice
2024-02-28,21300.0,2024-03-21,PE,18450,601,95.4
2024-02-28,21300.0,2024-04-04,CE,0,0,868.8
2024-02-28,21300.0,2024-03-07,PE,697700,58802,29.0
2024-02-28,21300.0,2024-03-14,PE,158750,6385,62.95
2024-02-28,21300.0,2024-04-25,CE,0,0,992.8
2024-02-28,21300.0,2024-03-14,CE,350,0,733.85
2024-02-28,21300.0,2024-04-25,PE,46600,304,193.4
2024-02-28,21300.0,2024-04-04,PE,0,0,76.3
2024-02-28,21300.0,2024-02-29,CE,203550,1462,640.2
2024-02-28,18650.0,2024-02-29,CE,24550,636,3266.2
2024-02-28,23000.0,2024-03-21,CE,28750,1133,45.9
2024-02-28,23000.0,2024-04-25,CE,355700,5438,205.0
2024-02-28,23000.0,2026-12-31,PE,6200,0,605.4
2024-02-28,23000.0,2024-03-21,PE,0,0,979.9
2024-02-28,23000.0,2028-12-28,CE,0,0,5758.9
2024-02-28,23000.0,2027-12-30,PE,0,0,494.25
2024-02-28,23000.0,2024-04-25,PE,84350,1522,978.05
2024-02-28,23550.0,2024-03-28,PE,350,3,1482.3
2024-02-28,23550.0,2024-03-07,CE,11400,1445,2.7
2024-02-28,23000.0,2025-06-26,CE,0,0,1730.55
2024-02-28,23000.0,2024-02-29,CE,14172650,1897040,1.6
2024-02-28,23000.0,2024-12-26,CE,164400,308,1278.3
2024-02-28,23000.0,2024-12-26,PE,194400,488,1062.1
2024-02-28,23550.0,2024-03-21,CE,1050,2,15.0
2024-02-28,23500.0,2024-03-21,CE,45650,2116,15.6
2024-02-28,22500.0,2024-03-28,PE,611850,20411,609.3
2024-02-28,21400.0,2024-02-29,CE,168900,1098,518.8
2024-02-28,21400.0,2024-04-25,PE,36550,277,220.2
2024-02-28,21400.0,2024-03-28,PE,339150,10992,144.4
2024-02-28,21400.0,2024-02-29,PE,4112250,2073647,1.65
2024-02-28,21400.0,2024-04-04,CE,0,0,788.55
2024-02-28,21400.0,2024-04-25,CE,150,0,915.95
2024-02-28,21400.0,2024-04-04,PE,0,0,95.4
2024-02-28,21400.0,2024-03-14,CE,150,0,645.45
2024-02-28,21400.0,2024-03-14,PE,81050,5655,79.5
2024-02-28,21400.0,2024-03-21,PE,15750,252,118.05
2024-02-28,21400.0,2024-03-28,CE,40700,235,801.2
2024-02-28,19900.0,2024-04-25,PE,0,0,4.5
2024-02-28,19900.0,2024-04-25,CE,0,0,2264.35
2024-02-28,21150.0,2024-03-28,PE,92200,3179,96.5
2024-02-28,21150.0,2024-03-14,PE,27000,631,44.2
2024-02-28,21150.0,2024-03-21,PE,0,0,25.85
2024-02-28,21150.0,2024-04-25,PE,250,0,90.3
2024-02-28,21150.0,2024-02-29,PE,512500,162591,0.75
2024-02-28,21150.0,2024-04-04,CE,0,0,994.9
2024-02-28,21150.0,2024-03-07,PE,155200,16556,17.5
2024-02-28,20200.0,2024-03-14,PE,0,0,0.05
2024-02-28,20200.0,2024-02-29,CE,5200,189,1702.8
2024-02-28,20200.0,2024-03-21,PE,0,0,0.35
2024-02-28,21750.0,2024-03-28,CE,13950,324,561.6
2024-02-28,21750.0,2024-02-29,PE,1781400,2460437,26.9
2024-02-28,23150.0,2024-03-21,PE,0,0,1119.8
2024-02-28,19300.0,2024-02-29,CE,4200,13,2665.0
2024-02-28,19300.0,2024-02-29,PE,119900,2584,0.15
2024-02-28,20400.0,2024-04-04,PE,0,0,5.8
2024-02-28,20400.0,2024-02-29,PE,314900,27422,0.25
2024-02-28,20400.0,2024-02-29,CE,7450,673,1522.6
2024-02-28,21250.0,2024-03-21,PE,0,0,36.0
2024-02-28,21250.0,2024-03-28,PE,42550,1204,106.5
2024-02-28,21250.0,2024-03-14,PE,21100,616,57.75
2024-02-28,22250.0,2024-02-29,PE,671400,708730,339.25
2024-02-28,22250.0,2024-04-25,CE,1250,24,502.3
2024-02-28,22250.0,2024-04-04,PE,100,0,420.95
2024-02-28,23000.0,2026-12-31,CE,500,0,3570.2
2024-02-28,23000.0,2028-06-29,PE,0,0,446.15
2024-02-28,23000.0,2026-06-25,PE,150,1,671.15
2024-02-28,23000.0,2027-06-24,PE,0,0,549.4
2024-02-28,23550.0,2024-03-14,PE,0,0,1534.2
